Date,open,high,low,close,volume
2008-03-28 00:00:00+05:30,51.05,56.0,51.05,55.2,11762
2008-03-31 00:00:00+05:30,51.5,55.45,51.5,54.05,16494
2008-04-01 00:00:00+05:30,52.05,54.85,52.05,53.33,12520
2008-04-02 00:00:00+05:30,53.28,57.5,53.28,55.65,7828
2008-04-03 00:00:00+05:30,58.9,58.9,53.75,54.48,5986
2008-04-04 00:00:00+05:30,51.5,54.5,51.5,53.68,4216
2008-04-07 00:00:00+05:30,52.08,53.95,52.08,53.4,6964
2008-04-08 00:00:00+05:30,43.85,62.5,43.85,53.28,12422
2008-04-09 00:00:00+05:30,50.5,54.4,50.5,53.75,9810
2008-04-10 00:00:00+05:30,52.5,55.0,52.5,54.35,8474
2008-04-11 00:00:00+05:30,52.6,54.73,52.6,53.95,6678
2008-04-15 00:00:00+05:30,51.98,56.0,51.98,54.8,9930
2008-04-16 00:00:00+05:30,52.6,57.45,52.6,56.93,206566
2008-04-17 00:00:00+05:30,56.05,61.25,56.05,60.38,34226
2008-04-21 00:00:00+05:30,55.5,66.0,55.5,64.58,22240
2008-04-22 00:00:00+05:30,60.5,65.75,60.5,64.13,9968
2008-04-23 00:00:00+05:30,58.95,64.93,58.95,62.95,8082
2008-04-24 00:00:00+05:30,57.88,62.3,57.88,58.85,18792
2008-04-25 00:00:00+05:30,57.35,59.98,57.35,57.98,180202
2008-04-28 00:00:00+05:30,52.8,59.5,52.8,58.33,357582
2008-04-29 00:00:00+05:30,56.35,59.75,56.35,59.03,129626
2008-04-30 00:00:00+05:30,56.55,60.93,56.55,58.93,20170
2008-05-02 00:00:00+05:30,64.0,64.0,59.1,60.38,27698
2008-05-05 00:00:00+05:30,61.0,66.5,60.5,65.38,66968
2008-05-06 00:00:00+05:30,60.1,66.23,60.1,64.88,20246
2008-05-07 00:00:00+05:30,65.0,65.95,63.18,63.85,16408
2008-05-08 00:00:00+05:30,62.5,64.38,62.13,63.48,27764
2008-05-09 00:00:00+05:30,62.15,64.58,61.63,61.88,7282
2008-05-12 00:00:00+05:30,59.4,60.25,58.75,59.03,6504
2008-05-13 00:00:00+05:30,58.78,61.5,57.5,57.65,16112
2008-05-14 00:00:00+05:30,56.25,58.75,56.25,57.38,18878
2008-05-15 00:00:00+05:30,56.28,58.5,56.28,57.5,36358
2008-05-16 00:00:00+05:30,56.38,58.43,56.38,57.8,7608
2008-05-20 00:00:00+05:30,55.58,59.23,55.58,58.85,3430
2008-05-21 00:00:00+05:30,56.58,60.0,56.58,59.3,13076
2008-05-22 00:00:00+05:30,56.6,59.25,56.5,57.18,20546
2008-05-23 00:00:00+05:30,55.13,58.5,55.13,57.05,4048
2008-05-26 00:00:00+05:30,55.15,58.85,55.15,55.83,12354
2008-05-27 00:00:00+05:30,53.88,56.9,53.88,55.4,6510
2008-05-28 00:00:00+05:30,52.5,57.4,52.5,57.03,4778
2008-05-29 00:00:00+05:30,55.5,57.3,55.5,56.85,4002
2008-05-30 00:00:00+05:30,56.1,57.0,55.13,55.95,13752
2008-06-02 00:00:00+05:30,57.0,57.0,53.5,54.18,20032
2008-06-03 00:00:00+05:30,51.05,55.95,51.05,54.5,14422
2008-06-04 00:00:00+05:30,51.53,56.5,51.53,55.53,15476
2008-06-05 00:00:00+05:30,52.1,56.95,52.1,56.18,24450
2008-06-06 00:00:00+05:30,52.65,59.0,52.65,57.65,17712
2008-06-09 00:00:00+05:30,51.13,63.98,51.13,57.78,16872
2008-06-10 00:00:00+05:30,54.1,60.63,54.1,57.6,15722
2008-06-11 00:00:00+05:30,54.3,60.23,54.3,60.03,15402
2008-06-12 00:00:00+05:30,55.3,60.0,55.3,59.3,5268
2008-06-13 00:00:00+05:30,54.0,63.75,54.0,61.53,16894
2008-06-16 00:00:00+05:30,58.48,63.35,58.48,62.85,9078
2008-06-17 00:00:00+05:30,58.28,64.85,58.28,64.33,16122
2008-06-18 00:00:00+05:30,60.58,66.0,60.58,65.43,19200
2008-06-19 00:00:00+05:30,53.33,65.5,53.33,65.03,4800
2008-06-20 00:00:00+05:30,64.9,65.5,62.83,64.55,70768
2008-06-23 00:00:00+05:30,65.0,65.0,62.5,63.4,18344
2008-06-24 00:00:00+05:30,60.5,66.05,56.65,57.48,18100
2008-06-25 00:00:00+05:30,53.03,60.75,53.03,58.85,23374
2008-06-26 00:00:00+05:30,54.5,62.75,54.5,62.5,41904
2008-06-27 00:00:00+05:30,62.5,66.95,60.5,62.5,1247336
2008-06-30 00:00:00+05:30,63.5,67.0,60.58,62.8,46550
2008-07-01 00:00:00+05:30,63.05,64.25,59.5,61.03,112978
2008-07-02 00:00:00+05:30,60.25,62.48,60.25,62.1,11542
2008-07-03 00:00:00+05:30,60.55,61.95,59.55,61.0,94358
2008-07-04 00:00:00+05:30,59.6,63.73,59.6,62.45,13934
2008-07-07 00:00:00+05:30,62.0,64.75,60.0,62.38,16164
2008-07-08 00:00:00+05:30,60.0,61.93,60.0,60.9,10362
2008-07-09 00:00:00+05:30,55.5,63.33,55.5,61.7,12286
2008-07-10 00:00:00+05:30,57.55,62.13,57.55,59.55,13402
2008-07-11 00:00:00+05:30,59.3,61.0,59.3,60.78,5718
2008-07-14 00:00:00+05:30,56.55,63.0,56.55,60.1,17320
2008-07-15 00:00:00+05:30,57.53,62.78,57.53,59.78,17510
2008-07-16 00:00:00+05:30,56.75,61.63,56.75,61.03,6038
2008-07-17 00:00:00+05:30,50.1,62.0,50.1,61.0,46462
2008-07-18 00:00:00+05:30,59.23,61.5,59.23,61.13,14954
2008-07-21 00:00:00+05:30,58.05,61.9,58.05,61.38,18822
2008-07-22 00:00:00+05:30,60.0,62.0,60.0,60.03,64730
2008-07-23 00:00:00+05:30,60.0,64.0,60.0,61.4,8456
2008-07-24 00:00:00+05:30,60.8,61.98,60.25,61.28,31426
2008-07-25 00:00:00+05:30,60.0,62.2,60.0,61.03,6294
2008-07-28 00:00:00+05:30,60.0,64.0,60.0,61.15,3558
2008-07-29 00:00:00+05:30,50.1,62.5,50.1,60.53,6260
2008-07-30 00:00:00+05:30,60.0,62.25,60.0,61.48,3780
2008-07-31 00:00:00+05:30,61.0,62.33,61.0,62.23,55696
2008-08-01 00:00:00+05:30,61.15,62.6,61.13,62.5,1816
2008-08-04 00:00:00+05:30,60.65,63.0,60.65,62.48,4040
2008-08-05 00:00:00+05:30,63.0,67.93,62.0,66.95,22660
2008-08-06 00:00:00+05:30,67.5,68.5,65.0,65.18,5606
2008-08-07 00:00:00+05:30,65.0,67.5,65.0,66.63,7534
2008-08-08 00:00:00+05:30,66.0,66.5,65.0,65.43,3688
2008-08-11 00:00:00+05:30,66.7,71.2,65.7,68.63,16154
2008-08-12 00:00:00+05:30,56.55,67.6,56.55,66.98,4082
2008-08-13 00:00:00+05:30,65.95,67.5,65.2,65.53,6794
2008-08-14 00:00:00+05:30,65.08,66.5,63.78,66.4,11110
2008-08-18 00:00:00+05:30,66.5,67.0,64.98,65.1,82278
2008-08-19 00:00:00+05:30,59.9,66.2,59.9,66.03,18478
2008-08-20 00:00:00+05:30,65.05,66.0,65.0,65.03,1992
2008-08-21 00:00:00+05:30,65.0,66.38,65.0,65.03,2732
2008-08-22 00:00:00+05:30,65.0,65.5,62.5,63.25,4116
2008-08-25 00:00:00+05:30,51.85,65.5,51.85,64.23,9574
2008-08-26 00:00:00+05:30,62.9,64.5,62.9,63.78,12524
2008-08-27 00:00:00+05:30,52.6,66.2,52.6,64.28,1574
2008-08-28 00:00:00+05:30,60.55,64.68,60.55,64.03,6076
2008-08-29 00:00:00+05:30,58.95,65.0,58.95,64.73,5914
2008-09-01 00:00:00+05:30,62.25,64.35,62.25,63.95,6824
2008-09-02 00:00:00+05:30,56.05,65.2,56.05,64.98,9058
2008-09-04 00:00:00+05:30,60.6,65.5,60.6,65.33,2894
2008-09-05 00:00:00+05:30,61.13,66.0,61.13,65.6,6118
2008-09-08 00:00:00+05:30,62.5,65.38,62.5,65.0,18572
2008-09-09 00:00:00+05:30,60.0,67.0,60.0,65.73,7128
2008-09-10 00:00:00+05:30,62.05,65.93,62.05,65.0,9900
2008-09-11 00:00:00+05:30,65.0,65.15,65.0,65.08,8584
2008-09-12 00:00:00+05:30,60.0,65.75,60.0,65.25,29878
2008-09-15 00:00:00+05:30,55.0,66.5,55.0,65.03,54958
2008-09-16 00:00:00+05:30,57.88,67.5,57.88,61.65,9548076
2008-09-17 00:00:00+05:30,60.03,65.45,60.03,61.98,21934
2008-09-18 00:00:00+05:30,55.05,61.48,55.05,60.88,12724
