Date,open,high,low,close,volume
2008-03-28 00:00:00+05:30,90.0,92.0,87.67,88.05,3575729
2008-03-31 00:00:00+05:30,88.3,88.6,85.43,87.38,876821
2008-04-01 00:00:00+05:30,89.63,96.67,78.33,83.55,1493582
2008-04-02 00:00:00+05:30,89.63,89.67,84.0,86.9,555674
2008-04-03 00:00:00+05:30,87.28,91.63,85.85,90.73,974981
2008-04-04 00:00:00+05:30,90.37,95.0,90.37,92.98,483782
2008-04-07 00:00:00+05:30,92.33,101.67,92.33,99.62,302900
2008-04-08 00:00:00+05:30,99.67,106.13,98.35,101.47,959474
2008-04-09 00:00:00+05:30,100.67,102.67,98.43,100.0,1093589
2008-04-10 00:00:00+05:30,99.02,102.67,95.77,96.35,191555
2008-04-11 00:00:00+05:30,96.0,101.67,94.42,98.13,1286489
2008-04-15 00:00:00+05:30,98.5,104.67,96.67,103.08,1015844
2008-04-16 00:00:00+05:30,103.33,105.65,101.67,103.97,114620
2008-04-17 00:00:00+05:30,102.05,111.5,102.05,108.87,382868
2008-04-21 00:00:00+05:30,107.33,112.33,107.33,109.55,238595
2008-04-22 00:00:00+05:30,109.55,109.67,105.33,107.23,359021
2008-04-23 00:00:00+05:30,107.33,109.63,106.68,107.32,829718
2008-04-24 00:00:00+05:30,107.67,109.67,103.33,103.85,298436
2008-04-25 00:00:00+05:30,106.0,106.0,102.03,104.27,40931
2008-04-28 00:00:00+05:30,104.8,107.9,104.33,105.17,137804
2008-04-29 00:00:00+05:30,104.0,110.67,104.0,109.28,444389
2008-04-30 00:00:00+05:30,106.75,111.63,106.5,107.5,449924
2008-05-02 00:00:00+05:30,108.83,110.67,104.2,105.42,1494632
2008-05-05 00:00:00+05:30,106.0,107.87,103.68,107.12,293534
2008-05-06 00:00:00+05:30,108.33,108.33,106.0,108.02,411518
2008-05-07 00:00:00+05:30,108.28,112.17,107.0,110.87,1165331
2008-05-08 00:00:00+05:30,108.83,121.3,106.72,116.57,2813825
2008-05-09 00:00:00+05:30,117.17,121.0,114.37,116.52,3849470
2008-05-12 00:00:00+05:30,113.67,118.32,111.67,114.9,1512284
2008-05-13 00:00:00+05:30,115.65,120.67,112.83,115.32,534782
2008-05-14 00:00:00+05:30,114.17,115.67,111.33,114.63,1372523
2008-05-15 00:00:00+05:30,116.33,117.33,113.37,115.78,832442
2008-05-16 00:00:00+05:30,115.67,119.0,115.05,118.53,579230
2008-05-20 00:00:00+05:30,118.35,120.67,115.47,117.78,1367801
2008-05-21 00:00:00+05:30,116.67,119.62,114.38,116.95,1321517
2008-05-22 00:00:00+05:30,116.27,119.93,112.33,118.1,769472
2008-05-23 00:00:00+05:30,118.33,120.67,114.2,116.58,1107380
2008-05-26 00:00:00+05:30,114.0,118.0,111.75,114.83,891110
2008-05-27 00:00:00+05:30,116.5,116.5,110.47,111.82,517439
2008-05-28 00:00:00+05:30,109.65,114.88,108.83,111.55,187916
2008-05-29 00:00:00+05:30,112.67,118.0,111.0,113.73,1236500
2008-05-30 00:00:00+05:30,114.33,116.3,111.5,113.83,503921
2008-06-02 00:00:00+05:30,114.32,114.32,110.33,111.38,302057
2008-06-03 00:00:00+05:30,111.33,114.67,107.67,112.77,376421
2008-06-04 00:00:00+05:30,113.33,116.28,103.68,106.9,461087
2008-06-05 00:00:00+05:30,107.17,108.3,102.73,106.17,593228
2008-06-06 00:00:00+05:30,104.67,111.37,104.07,107.95,918611
2008-06-09 00:00:00+05:30,103.67,107.33,101.67,105.3,253856
2008-06-10 00:00:00+05:30,103.0,108.17,100.0,101.43,724283
2008-06-11 00:00:00+05:30,103.67,106.5,100.45,103.83,169409
