Date,open,high,low,close,adj close,volume,sma_200,sma_200_above
2022-08-05,14933.2001953125,14972.099609375,14874.25,14900.400390625,14900.380859375,21526200,,False
2022-08-08,14910.599609375,15009.900390625,14867.2001953125,14993.349609375,14993.330078125,14420200,,False
2022-08-10,15033.2998046875,15033.2998046875,14919.2001953125,14985.7998046875,14985.7802734375,16945800,,False
2022-08-11,15123.650390625,15130.0498046875,15069.900390625,15095.150390625,15095.130859375,14965900,,False
2022-08-12,15102.7998046875,15162.2998046875,15060.75,15140.5498046875,15140.5302734375,17364300,,False
2022-08-16,15222.900390625,15287.4501953125,15203.5,15280.5,15280.4794921875,0,,False
2022-08-17,15325.349609375,15398.4501953125,15306.5498046875,15379.0498046875,15379.029296875,18814700,,False
2022-08-18,15355.599609375,15415.25,15325.2001953125,15404.599609375,15404.5791015625,17490400,,False
2022-08-19,15426.2001953125,15445.5,15205.5498046875,15236.650390625,15236.630859375,19251200,,False
2022-08-22,15183.099609375,15186.150390625,14980.400390625,15001.75,15001.73046875,16482400,,False
2022-08-23,14887.0,15128.25,14879.900390625,15090.5,15090.48046875,18442000,,False
2022-08-24,15062.4501953125,15152.4501953125,15037.150390625,15140.400390625,15140.380859375,17547700,,False
2022-08-25,15208.849609375,15252.7998046875,15075.099609375,15100.650390625,15100.630859375,21575500,,False
2022-08-26,15187.099609375,15242.650390625,15116.2001953125,15147.5498046875,15147.5302734375,17144700,,False
2022-08-29,14797.7998046875,15016.25,14793.9501953125,14972.75,14972.73046875,15438100,,False
2022-08-30,15071.4501953125,15338.7998046875,15065.349609375,15325.0498046875,15325.029296875,18493600,,False
2022-09-01,15142.7001953125,15309.849609375,15141.4501953125,15211.2001953125,15211.1806640625,18877200,,False
2022-09-02,15272.4501953125,15305.0,15184.2998046875,15201.599609375,15201.580078125,17211000,,False
2022-09-05,15221.75,15311.9501953125,15217.349609375,15294.400390625,15294.3798828125,20630200,,False
2022-09-06,15339.2998046875,15386.75,15248.0,15313.0498046875,15313.029296875,23402700,,False
2022-09-07,15222.25,15334.0,15199.400390625,15319.400390625,15319.3798828125,23294700,,False
2022-09-08,15430.2001953125,15448.75,15365.7001953125,15440.7001953125,15440.6796875,19620900,,False
2022-09-09,15547.5498046875,15548.849609375,15426.400390625,15467.400390625,15467.3798828125,18832800,,False
2022-09-12,15524.7001953125,15600.150390625,15522.400390625,15577.400390625,15577.3798828125,14038300,,False
2022-09-13,15667.349609375,15686.849609375,15635.150390625,15669.849609375,15669.8291015625,17992800,,False
2022-09-14,15423.900390625,15688.099609375,15423.900390625,15630.7001953125,15630.6796875,20237900,,False
2022-09-15,15686.0,15724.4501953125,15543.900390625,15580.349609375,15580.3291015625,18056700,,False
2022-09-16,15529.349609375,15542.0,15197.900390625,15243.9501953125,15243.9306640625,25828900,,False
2022-09-19,15264.25,15348.7998046875,15135.150390625,15293.5498046875,15293.529296875,15928100,,False
2022-09-20,15423.5,15557.2998046875,15410.25,15470.349609375,15470.3291015625,15145400,,False
2022-09-21,15449.25,15516.5,15320.0498046875,15361.25,15361.2294921875,16338000,,False
2022-09-22,15284.599609375,15386.75,15224.9501953125,15335.2998046875,15335.279296875,18682200,,False
2022-09-23,15324.2998046875,15360.2001953125,15032.75,15057.650390625,15057.630859375,17232300,,False
2022-09-26,14916.900390625,14932.5,14671.0498046875,14725.7001953125,14725.6806640625,19942400,,False
2022-09-27,14805.849609375,14874.4501953125,14652.2998046875,14727.2998046875,14727.2802734375,16767400,,False
2022-09-28,14617.400390625,14768.25,14577.0498046875,14620.599609375,14620.580078125,15591200,,False
2022-09-29,14748.2001953125,14783.75,14569.099609375,14602.5,14602.48046875,18135900,,False
2022-09-30,14586.900390625,14881.2998046875,14516.2998046875,14829.349609375,14829.330078125,18679700,,False
2022-10-03,14837.099609375,14858.650390625,14585.7998046875,14638.5,14638.48046875,16507500,,False
2022-10-04,14869.5498046875,14975.599609375,14852.5498046875,14965.7998046875,14965.7802734375,15374400,,False
2022-10-06,15063.5498046875,15119.900390625,15042.2001953125,15053.0498046875,15053.0302734375,16492500,,False
2022-10-07,15030.2001953125,15055.650390625,14943.150390625,15036.7001953125,15036.6806640625,15358600,,False
2022-10-10,14857.0,14989.0498046875,14818.5,14951.650390625,14951.630859375,14204600,,False
2022-10-11,14980.4501953125,14982.75,14692.5498046875,14721.900390625,14721.880859375,14988000,,False
2022-10-12,14761.4501953125,14844.849609375,14676.5498046875,14829.9501953125,14829.9306640625,14189900,,False
2022-10-13,14811.2001953125,14832.349609375,14683.5498046875,14730.2998046875,14730.2802734375,13160400,,False
2022-10-14,14979.150390625,14989.150390625,14803.7001953125,14815.099609375,14815.080078125,12700800,,False
2022-10-17,14783.2001953125,14920.7001953125,14718.7998046875,14906.150390625,14906.130859375,14007300,,False
2022-10-18,15009.099609375,15071.9501953125,15007.25,15056.5498046875,15056.5302734375,17377200,,False
2022-10-19,15120.400390625,15153.0498046875,15039.7998046875,15068.599609375,15068.580078125,18958400,,False
2022-10-20,14998.4501953125,15128.400390625,14979.599609375,15112.099609375,15112.080078125,19466800,,False
2022-10-21,15159.599609375,15181.900390625,15036.099609375,15081.099609375,15081.080078125,16520100,14586.592485351563,True
2022-10-24,15225.4501953125,15248.0498046875,15179.150390625,15198.75,15198.73046875,3966500,14586.563237304688,True
2022-10-25,15251.75,15253.75,15143.4501953125,15158.099609375,15158.080078125,17178200,14585.759985351562,True
2022-10-27,15246.5498046875,15273.2998046875,15172.150390625,15244.25,15244.23046875,17901900,14584.999233398437,True
2022-10-28,15265.4501953125,15290.150390625,15191.599609375,15241.599609375,15241.580078125,14885300,14584.756733398437,True
2022-10-31,15333.150390625,15433.0498046875,15327.400390625,15424.0,15423.9794921875,14360800,14585.133984375,True
2022-11-01,15507.9501953125,15545.849609375,15460.7001953125,15537.400390625,15537.3798828125,17563700,14585.343237304687,True
2022-11-02,15560.4501953125,15561.099609375,15470.400390625,15497.5498046875,15497.529296875,13563700,14585.178237304688,True
2022-11-03,15407.7998046875,15519.150390625,15401.2998046875,15484.7001953125,15484.6796875,15335800,14584.262236328124,True
2022-11-04,15495.75,15542.150390625,15454.2998046875,15530.849609375,15530.8291015625,17997500,14583.311235351563,True
2022-11-07,15610.9501953125,15647.25,15505.75,15615.150390625,15615.1298828125,20987100,14582.734985351562,True
2022-11-09,15684.4501953125,15686.349609375,15534.849609375,15567.25,15567.2294921875,22865100,14581.664985351563,True
2022-11-10,15490.25,15523.900390625,15384.349609375,15440.0,15439.9794921875,16961400,14580.999487304687,True
2022-11-11,15633.5,15662.0498046875,15612.4501953125,15649.099609375,15649.0791015625,23015400,14581.882485351562,True
2022-11-14,15672.5,15684.25,15627.75,15650.2001953125,15650.1796875,19758100,14583.32798828125,True
2022-11-15,15678.5,15708.900390625,15609.5,15693.900390625,15693.8798828125,14906000,14585.893491210938,True
2022-11-16,15696.5498046875,15711.2998046875,15607.25,15663.2998046875,15663.279296875,18956700,14590.649741210938,True
2022-11-17,15630.5498046875,15661.099609375,15573.9501953125,15597.25,15597.2294921875,17510700,14594.474990234376,True
2022-11-18,15634.2998046875,15644.7998046875,15472.349609375,15550.849609375,15550.8291015625,17409900,14598.830737304688,True
2022-11-21,15514.599609375,15523.150390625,15431.2001953125,15453.7998046875,15453.779296875,18970500,14602.483486328125,True
2022-11-22,15472.650390625,15518.099609375,15437.2998046875,15509.2001953125,15509.1796875,18894300,14605.422236328124,True
2022-11-23,15572.75,15572.900390625,15520.25,15538.150390625,15538.1298828125,19665600,14607.531987304688,True
2022-11-24,15588.4501953125,15706.5,15567.75,15680.7998046875,15680.779296875,19380200,14609.46923828125,True
2022-11-25,15719.7998046875,15743.099609375,15668.349609375,15727.25,15727.2294921875,25809200,14612.425986328126,True
2022-11-28,15683.75,15817.349609375,15642.7998046875,15784.4501953125,15784.4296875,24072600,14615.920986328125,True
2022-11-29,15784.5498046875,15859.349609375,15782.400390625,15812.4501953125,15812.4296875,20853400,14620.630239257813,True
2022-11-30,15827.4501953125,15991.599609375,15820.5498046875,15946.150390625,15946.1298828125,31486200,14626.0757421875,True
2022-12-01,16041.150390625,16041.650390625,15972.75,16003.9501953125,16003.9296875,20872600,14631.013745117187,True
2022-12-02,15977.5,15991.0498046875,15909.599609375,15963.5,15963.4794921875,22312000,14635.270244140625,True
2022-12-05,15994.9501953125,15999.7998046875,15881.7998046875,15967.2001953125,15967.1796875,23665500,14640.64974609375,True
2022-12-06,15904.099609375,15936.7001953125,15881.599609375,15922.849609375,15922.8291015625,23116300,14648.2619921875,True
2022-12-07,15932.25,15953.25,15836.0498046875,15862.0,15861.9794921875,20084400,14653.544243164062,True
2022-12-08,15881.7998046875,15918.75,15860.2998046875,15911.099609375,15911.0791015625,19672900,14659.150239257813,True
2022-12-09,15964.849609375,15967.2998046875,15727.349609375,15812.75,15812.7294921875,36793400,14664.353740234375,True
2022-12-12,15759.650390625,15836.849609375,15687.9501953125,15828.0,15827.9794921875,27913900,14669.940239257812,True
2022-12-13,15863.25,15913.7998046875,15830.650390625,15904.5,15904.4794921875,34973000,14676.477241210938,True
2022-12-14,15958.150390625,15988.5498046875,15946.2998046875,15963.7998046875,15963.779296875,44159300,14683.850991210937,True
2022-12-15,15938.0498046875,15968.2001953125,15758.849609375,15783.7998046875,15783.779296875,33354300,14690.235239257812,True
2022-12-16,15710.900390625,15799.349609375,15625.25,15636.349609375,15636.3291015625,28777500,14699.538486328125,True
2022-12-19,15658.849609375,15764.0,15606.150390625,15755.2001953125,15755.1796875,25370500,14707.377485351562,True
2022-12-20,15704.0498046875,15740.25,15580.7998046875,15726.2001953125,15726.1796875,23261300,14714.468735351562,True
2022-12-21,15772.9501953125,15812.0498046875,15497.599609375,15527.5498046875,15527.529296875,30620200,14721.107485351562,True
2022-12-22,15599.5498046875,15636.099609375,15369.599609375,15431.5,15431.4794921875,27560300,14727.585234375,True
2022-12-23,15300.75,15349.349609375,15018.75,15046.0,15045.98046875,28171000,14733.349482421874,True
2022-12-27,15375.2001953125,15433.650390625,15278.599609375,15418.349609375,15418.3291015625,25513000,14742.61998046875,True
2022-12-28,15390.5498046875,15468.150390625,15363.650390625,15432.7998046875,15432.779296875,23697500,14751.250229492187,True
2022-12-29,15370.0,15517.4501953125,15307.0,15485.2001953125,15485.1796875,21215900,14758.778232421875,True
2022-12-30,15557.75,15581.9501953125,15425.650390625,15448.849609375,15448.8291015625,21417000,14765.07748046875,True
2023-01-02,15479.9501953125,15536.349609375,15433.2998046875,15523.650390625,15523.650390625,2100336300,14771.50998046875,True
2023-01-03,15515.75,15575.7001953125,15500.75,15557.7998046875,15557.7998046875,20771100,14777.425981445313,True
2023-01-04,15563.150390625,15574.5,15375.7998046875,15393.0,15393.0,21390500,14783.311733398437,True
2023-01-05,15446.5,15462.150390625,15286.400390625,15386.2001953125,15386.2001953125,17566700,14787.833735351562,True
2023-01-06,15401.349609375,15419.400390625,15219.849609375,15272.0,15272.0,17314600,14790.585234375,True
2023-01-09,15360.400390625,15472.150390625,15353.349609375,15450.099609375,15450.099609375,16224900,14794.823984375,True
2023-01-10,15470.0,15472.4501953125,15262.099609375,15325.25,15325.25,16031600,14797.829985351562,True
2023-01-11,15342.75,15375.099609375,15257.0,15301.349609375,15301.349609375,16188500,14800.860981445312,True
2023-01-12,15329.7001953125,15347.2001953125,15203.5498046875,15279.599609375,15279.599609375,15254100,14803.762231445313,True
2023-01-13,15295.900390625,15370.0498046875,15215.0,15346.099609375,15346.099609375,16543300,14807.234228515625,True
2023-01-16,15398.150390625,15421.25,15276.5,15305.4501953125,15305.4501953125,18627400,14810.382231445312,True
2023-01-17,15328.849609375,15411.0,15291.599609375,15396.150390625,15396.150390625,16620100,14813.553481445313,True
2023-01-18,15416.599609375,15479.650390625,15376.5,15466.349609375,15466.349609375,14567100,14816.400727539063,True
2023-01-19,15427.150390625,15455.150390625,15387.25,15419.7001953125,15419.7001953125,13979400,14819.026728515624,True
2023-01-20,15428.2001953125,15443.4501953125,15336.7001953125,15347.900390625,15347.900390625,14565800,14820.329731445312,True
2023-01-23,15411.5,15427.5,15364.25,15403.2001953125,15403.2001953125,17463500,14820.424731445313,True
2023-01-24,15451.2001953125,15459.2998046875,15364.2001953125,15388.5498046875,15388.5498046875,13851600,14820.41498046875,True
2023-01-25,15364.400390625,15368.7001953125,15146.400390625,15171.9501953125,15171.9501953125,17964600,14819.635229492187,True
2023-01-27,15160.150390625,15165.400390625,14779.099609375,14874.75,14874.75,23619800,14818.002729492187,True
2023-01-30,14807.5,14955.150390625,14675.0498046875,14854.2001953125,14854.2001953125,21766700,14815.561728515626,True
2023-01-31,14906.4501953125,14962.9501953125,14787.849609375,14935.5,14935.5,21357100,14813.611728515625,True
2023-02-01,15054.7998046875,15154.099609375,14622.650390625,14847.650390625,14847.650390625,26382500,14812.026479492188,True
2023-02-02,14760.349609375,14887.4501953125,14698.400390625,14839.400390625,14839.400390625,20569100,14810.530732421876,True
2023-02-03,14904.099609375,14972.150390625,14746.4501953125,14962.349609375,14962.349609375,20226200,14810.712231445312,True
