stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
JINDALSAW,163.4,0.0069229650887544115,464.4836718404943,411.1008741483372,True,False,0,6.987905677782307,286,46732.4,46732.4
SONATSOFTW,424.33,0.005694481137358441,315.21251368380916,275.8871689296564,True,False,0,15.565945397149532,128,54314.24,101046.64
APARINDS,2772.8,0.005968907276208328,344.69871371758023,273.04935320078533,True,True,1,111.94360145842332,17,47137.600000000006,148184.24
FINCABLES,837.85,0.005808545512233616,327.22318750755915,255.11319357564454,True,False,0,30.733379729448288,65,54460.25,202644.49
JBMA,756.95,0.005187582694881543,265.79236354808626,220.0609020517285,True,False,0,28.176974309017027,70,52986.5,255630.99
JSL,265.9,0.004527279404705938,210.129526354727,170.88487390749415,True,False,0,11.751404317879363,170,45202.99999999999,300833.99
USHAMART,219.6,0.004771918454228043,229.6890045127692,165.03139464221059,True,False,0,8.554982310441416,233,51166.799999999996,352000.79
ZENSARTECH,280.25,0.0037167409103571096,153.24449705088554,107.61922144306351,True,False,0,10.450914668636573,191,53527.75,405528.54
OIL,173.67,0.0031255204439252495,118.44850178153443,97.64960420014542,True,False,0,5.923795338354682,337,58526.78999999999,464055.32999999996
SAFARI,2254.25,0.00300995703848257,112.22763436202806,93.49679760642464,True,False,0,77.521578057115,25,56356.25,520411.57999999996
KPITTECH,869.1,0.003145994570331112,119.56950383595672,90.53659813935354,True,False,0,33.035629562988554,60,52146.0,572557.58
ACE,401.75,0.003214483117630611,123.36137273496286,88.20099856831484,True,False,0,14.932914123623846,133,53432.75,625990.33
CYIENT,1069.75,0.002813026922655306,102.03216484920587,86.72932055569257,True,False,0,28.8203828871076,69,73812.75,699803.08
CERA,6497.25,0.002827441881043533,102.76154962859034,80.54517443499569,True,False,0,209.15817808795003,9,58475.25,758278.33
LINDEINDIA,4174.95,0.0026731341914491475,95.08858429576699,73.71817596796524,True,False,0,110.30535574694521,18,75149.09999999999,833427.4299999999
GPPL,113.85,0.0027497381653368218,98.86072937414983,70.90929960969261,True,False,0,3.934304007690378,508,57835.799999999996,891263.23
ZYDUSLIFE,503.65,0.0023307410032287015,79.08408368346356,70.68248988380836,True,False,0,10.473328521101134,190,95693.5,986956.73
NCC,107.5,0.0027048572449016235,96.6419371880046,69.7376556305553,True,False,0,3.4623199686687913,577,62027.5,1048984.23
BLUESTARCO,736.93,0.0025454813785633795,88.96097847140581,64.17870212610102,True,False,0,22.318548921289054,89,65586.76999999999,1114571.0
TITAGARH,281.3,0.0029268905513789092,107.86583007097565,62.714101545797526,True,False,0,11.490787856870158,174,48946.200000000004,1163517.2
SIEMENS,3326.5,0.002123279221062344,70.03256733368883,58.86048812674958,True,False,0,69.03688318076459,28,93142.0,1256659.2
