stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
SCHNEIDER,784.7,0.008866583983359148,817.6501170218346,757.2047176878892,True,False,0,37.19614533602798,53,41589.100000000006,41589.100000000006
ACE,1399.6,0.007374888941820728,532.0019132542275,457.2033092368625,True,False,0,77.30464952000756,25,34990.0,76579.1
KPIL,1164.35,0.0069229115093176205,464.47611071185105,439.35523918262055,True,False,0,48.75402191403667,41,47738.35,124317.45000000001
EIHOTEL,485.8,0.007139375139824349,495.86490442517254,429.8258294469288,True,True,1,21.435504458702567,93,45179.4,169496.85
INDUSTOWER,330.55,0.006756906219169911,441.52906543487694,384.97067964381495,True,False,0,12.193225852376461,164,54210.200000000004,223707.05000000002
CUMMINSIND,3411.8,0.006371402594468267,391.7747736789885,371.58061836109886,True,False,0,81.7053249374702,24,81883.20000000001,305590.25
OIL,412.73,0.006611470777868592,422.193328514741,335.20113356745196,True,False,0,18.78847759488065,106,43749.380000000005,349339.63
DATAPATTNS,2812.75,0.006099880934175512,359.50067902028593,289.79159732997545,True,False,0,139.5691042489011,14,39378.5,388718.13
POLICYBZR,1202.25,0.005676773701923534,313.3784889687556,286.92136622198933,True,False,0,54.960276185912114,36,43281.0,431999.13
GODFRYPHLP,3396.15,0.0057765071918147465,323.8149765546017,281.31690532751645,True,False,0,142.82619398293969,14,47546.1,479545.23
COCHINSHIP,1229.75,0.006188882487681069,369.8393406712127,280.47716238608047,True,True,1,53.60677404250582,37,45500.75,525045.98
THERMAX,4581.9,0.005570040809911396,302.4940799154872,271.1548953629321,True,False,0,163.25704637509068,12,54982.799999999996,580028.78
ZOMATO,201.3,0.005323969187467087,278.47971671992565,258.9283523256196,True,False,0,6.965045058501103,287,57773.100000000006,637801.88
TORNTPOWER,1326.95,0.0055845623362836255,303.95794259682276,254.9004509230617,True,False,0,68.60034024187259,29,38481.55,676283.43
POWERINDIA,8761.4,0.005542593443304815,299.7416833278419,246.6208385059243,True,False,0,352.6022380290875,5,43807.0,720090.43
SIEMENS,6168.15,0.005124852781006882,260.1005799721109,242.77962071747902,True,False,0,144.49669274677206,13,80185.95,800276.38
ABB,7178.35,0.0053437903957877465,280.3598525206921,233.25016673196947,True,False,0,175.3684382897097,11,78961.85,879238.23
AEGISLOG,598.6,0.00575584883843263,321.6317891508136,225.80600059363536,True,False,0,25.453817285593274,78,46690.8,925929.03
TATAINVEST,6809.05,0.006256099267675167,377.8013225594723,203.2458949809042,True,True,1,331.35624456843095,6,40854.3,966783.3300000001
BLUESTARCO,1415.45,0.004733026219612052,226.49895264669254,202.18413132210966,True,False,0,46.943794875835025,42,59448.9,1026232.2300000001
OFSS,7580.75,0.006044642088474074,353.1987215031912,194.38650494993854,True,True,1,274.55977996944165,7,53065.25,1079297.48
ANANDRATHI,3954.9,0.004936828947345364,243.56537810505512,190.91858269390605,True,False,0,146.0548413602173,13,51413.700000000004,1130711.18
MRPL,210.55,0.00558811179733388,304.3165599313808,177.1049265340792,True,True,1,13.222799017803593,151,31793.050000000003,1162504.23
TRITURBINE,555.4,0.004600777688528646,215.88069919826717,175.76378282316733,True,True,1,23.954869981159376,83,46098.2,1208602.43
MOTILALOFS,536.85,0.005345412688601521,280.51414757137906,173.0128900141385,True,True,1,23.403723222164146,85,45632.25,1254234.68
ZYDUSLIFE,982.15,0.00457583116024009,213.91679792908297,170.42917602877117,True,False,0,26.544210390546763,75,73661.25,1327895.93
HUDCO,214.1,0.005242321219820131,270.83250473343526,168.45646181558794,True,False,0,11.319082928613202,176,37681.6,1365577.53
LINDEINDIA,7810.4,0.004635546551757685,218.6383701778072,164.82322056194073,True,False,0,276.51832448282954,7,54672.799999999996,1420250.33
TRENT,4471.4,0.004379053308005662,198.8475308275981,162.44578590232265,True,False,0,132.83120819387017,15,67071.0,1487321.33
VEDL,410.7,0.004889475470697322,239.52210443187988,155.87348282310762,True,False,0,11.695035523753202,171,70229.7,1557551.03
