stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
JINDALSAW,159.2,0.0065026412574923365,408.17734976400845,350.81347567868994,True,False,0,6.9977194375116625,285,45372.0,45372.0
FINCABLES,853.45,0.006400900105470255,395.41471127025625,331.84891707871816,True,False,0,31.160647072547153,64,54620.8,99992.8
SONATSOFTW,412.7,0.005934293321064082,340.8671206192185,309.6186408769471,True,False,0,16.380460171193437,122,50349.4,150342.2
APARINDS,2837.75,0.00623182270600814,374.910261244314,302.3195122674683,True,True,1,113.48526670289252,17,48241.75,198583.95
JBMA,811.3,0.005553620062394513,300.84515339113216,246.59007925044128,True,False,0,28.88402181144781,69,55979.7,254563.65000000002
USHAMART,217.0,0.004330758320209017,195.26101626729866,135.7063066867361,True,False,0,8.538415502773733,234,50778.0,305341.65
ACE,407.0,0.003683973161885518,151.17840824460322,124.34557511039242,True,False,0,14.867377751562183,134,54538.0,359879.65
ZENSARTECH,269.25,0.003849966559533345,161.8211994314499,119.67667619960355,True,False,0,10.352816749648321,193,51965.25,411844.9
CYIENT,1159.65,0.0032660023068088037,126.25682835297968,112.14734023008745,True,False,0,29.908982588880765,66,76536.90000000001,488381.80000000005
SAFARI,2193.15,0.003175606522557292,121.2010057940907,102.36168915369979,True,False,0,78.74287710514989,25,54828.75,543210.55
JSL,268.1,0.0035448694327884743,142.59358275089173,99.78525439855773,True,False,0,11.727093892786836,170,45577.00000000001,588787.55
KPITTECH,848.7,0.0032400688150372673,124.79466594770629,97.41904908931356,True,False,0,34.468976444539486,58,49224.600000000006,638012.15
OIL,171.1,0.003076852212802176,115.80673012242725,94.14114418420924,True,False,0,6.010089277637672,332,56805.2,694817.35
TITAGARH,332.75,0.0037008372247720935,152.23961582473052,93.94528822087678,True,False,0,11.925192631458394,167,55569.25,750386.6
CERA,6226.5,0.002858436417047535,104.33877745515416,82.59071821464163,True,False,0,206.18978269770795,9,56038.5,806425.1
ZYDUSLIFE,518.75,0.002431555027422858,83.65498994446594,75.25228879408158,True,False,0,10.333731949514817,193,100118.75,906543.85
ANURAS,1059.8,0.003910402598668772,165.80709413085307,73.1612567630644,True,False,0,24.700304823083442,80,84784.0,991327.85
NCC,113.5,0.0027771315076197565,100.2272682984548,72.54298976865407,True,False,0,3.463040533500822,577,65489.5,1056817.35
LINDEINDIA,3903.5,0.0026298670418582254,92.98972448026359,71.38516433660574,True,False,0,109.96885440715478,18,70263.0,1127080.35
BLUESTARCO,740.23,0.0026563267627387945,94.2705697213328,70.63271334730777,True,False,0,22.470468167428198,89,65880.47,1192960.82
INDIAMART,2624.85,0.0023449821469010003,79.72281057524397,69.60900475794482,True,False,0,61.456990281443446,32,83995.2,1276956.02
EQUITASBNK,69.9,0.0030257780672199195,113.06871147922024,66.43500574259032,True,False,0,3.120797013625309,640,44736.0,1321692.02
GPPL,109.55,0.002646375773063657,93.78787427407936,65.0186519584461,True,False,0,3.9831114208204514,502,54994.1,1376686.12
ITC,408.25,0.002318349147136466,78.53014611746545,61.65629500649877,True,False,0,7.3732582915082965,271,110635.75,1487321.87
KPRMILL,612.1,0.0023116192329082513,78.23002551886395,58.777326271556525,True,False,0,19.347126111906686,103,63046.3,1550368.1700000002
ABB,3153.3,0.002411421328785698,82.73289897378216,58.6186796780993,True,False,0,84.16729931168777,23,72525.90000000001,1622894.07
THERMAX,2283.35,0.002246010138175922,75.33049233610242,58.35416995242338,True,False,0,62.201908022972106,32,73067.2,1695961.27
TRITURBINE,343.25,0.0027339525278521682,98.07749003625288,55.70821600639158,True,False,0,14.505028244893728,137,47025.25,1742986.52
SIEMENS,3249.45,0.002009137891506252,65.24920351887164,53.31731743339111,True,False,0,67.29062436266052,29,94234.04999999999,1837220.57
CHENNPETRO,263.3,0.0023066269611148192,78.00772109094815,51.81862705272036,True,False,0,9.98290451070378,200,52660.0,1889880.57
AUROPHARMA,588.1,0.002503435346689539,86.98511647803484,49.32706440066693,True,False,0,13.02957217417621,153,89979.3,1979859.87
CRISIL,3266.6,0.0020120940357641207,65.37137377844996,46.71331948805003,True,False,0,94.10798785703817,21,68598.59999999999,2048458.4700000002
MGL,1003.8,0.001956846463834801,63.1029835046542,44.54284619683865,True,False,0,24.770996541209595,80,80304.0,2128762.47
OLECTRA,678.7,0.003394084014059443,133.61890801020212,44.503709442796335,True,True,3,32.84022584852814,60,40722.0,2169484.47
KEI,1749.15,0.0019517923178854783,62.89702707793261,41.66996440282113,True,False,0,51.69697540663343,38,66467.7,2235952.1700000004
ZFCVINDIA,10182.75,0.001858831781884888,59.15493018228377,41.65601265272428,True,False,0,263.98432407782013,7,71279.25,2307231.4200000004
GAIL,108.35,0.0017617670507812698,55.33932981682446,36.58609982464632,True,False,0,2.523733998471819,792,85813.2,2393044.6200000006
RKFORGE,318.2,0.0018501062395441803,58.80813030142535,36.03134403520412,True,False,0,11.002684733647866,181,57594.2,2450638.8200000008
BAJAJ-AUTO,4308.3,0.0016215991762401887,49.990203212719585,33.96486577215973,True,False,0,74.61753119474783,26,112015.8,2562654.6200000006
CARBORUNIV,1057.65,0.00157546075990101,48.270065228940176,32.224580279821645,True,False,0,27.26936682076546,73,77208.45000000001,2639863.0700000008
KSB,434.78,0.001858424178430339,59.13871298373357,30.469337448635425,True,False,0,13.112095887387362,152,66086.56,2705949.630000001
AEGISLOG,386.75,0.0014859457400347392,44.988817824747215,28.472915366544697,True,False,0,14.253940353777244,140,54145.0,2760094.630000001
SWSOLAR,296.6,0.0016825115017859908,52.29174579723441,27.726158715705136,True,False,0,10.608705022081576,188,55760.8,2815855.4300000006
OFSS,3309.2,0.001093091324244117,31.42587665283063,26.74314044246061,True,False,0,53.83705222049669,37,122440.4,2938295.8300000005
CUMMINSIND,1544.5,0.001690790457673147,52.60727637892026,26.39262334555588,True,False,0,39.63103094765051,50,77225.0,3015520.8300000005
BOSCHLTD,18766.95,0.0012059698248698303,35.18749168492317,24.069309989567966,True,False,0,382.15491715746543,5,93834.75,3109355.5800000005
