stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
COCHINSHIP,2828.75,0.014540578546894903,3690.7335293437563,3538.5965388769023,True,False,0,115.19013346260402,17,48088.75,48088.75
GRSE,2588.2,0.014064885692071843,3265.7012277639196,2850.032043752848,True,True,1,103.72466888311797,19,49175.799999999996,97264.54999999999
HINDZINC,664.65,0.012081994572204793,1950.151207235181,1675.7074210284122,True,True,1,31.4750278616428,63,41872.95,139137.5
MAZDOCK,5553.2,0.01170056107700743,1763.6840042172935,1517.0393928983776,True,True,2,225.51337775344655,8,44425.6,183563.1
AEGISLOG,845.85,0.01060790059462426,1318.202260292423,1224.2411366915608,True,False,0,43.478166635333665,46,38909.1,222472.2
JWL,696.0,0.009874714242196042,1080.6834521615428,991.4651575335587,True,True,1,34.14157646678515,58,40368.0,262840.2
TEJASNET,1412.4,0.009687242934681721,1026.6241018345738,912.1868054116354,True,True,1,61.500462552899926,32,45196.8,308037.0
ARE&M,1615.75,0.009312637227294519,925.904039712908,846.271231703574,True,True,1,70.01755635248199,28,45241.0,353278.0
BDL,1665.55,0.009502698406718059,975.8268284503764,839.8163592229635,True,False,0,75.88545778335194,26,43304.299999999996,396582.3
POWERINDIA,12362.2,0.00917046015734492,890.0794825642228,836.8631229159071,True,False,0,620.3520927931103,3,37086.600000000006,433668.9
TITAGARH,1688.4,0.00894249387485403,835.2310908141236,756.9216863904705,True,True,1,80.30907844592019,24,40521.600000000006,474190.5
RVNL,626.75,0.008984217250205179,845.037395378021,721.0021389510272,True,True,1,20.28753953785031,98,61421.5,535612.0
FINCABLES,1583.65,0.008311280545711536,698.703926812328,614.5070695166913,True,False,0,62.01388637354158,32,50676.8,586288.8
EXIDEIND,559.05,0.008127116478080199,662.7644785903058,582.8676310470089,True,False,0,19.405997268667768,103,57582.149999999994,643870.9500000001
HAL,5489.2,0.007466448146714955,546.6351484342704,509.5406110353537,True,True,1,197.8107582011422,10,54892.0,698762.9500000001
EMAMILTD,763.55,0.007535910643846647,557.9624395529493,488.59086021149983,True,False,0,27.501864629804018,72,54975.6,753738.55
DIXON,12410.0,0.007262205106686614,514.446254280672,479.782012458671,True,False,0,319.0832599398695,6,74460.0,828198.55
UNOMINDA,1022.0,0.007106248559589447,490.95054038100716,436.58656724499605,True,False,0,41.71862604918065,47,48034.0,876232.55
PRESTIGE,1765.15,0.007098189954888647,489.76117965609996,431.3520885879255,True,True,1,93.21381314264414,21,37068.15,913300.7000000001
TIMKEN,4054.9,0.006965277295914202,470.4865025087674,429.21255245319685,True,False,0,169.49645703087432,11,44603.9,957904.6000000001
VEDL,449.7,0.007251769557616076,512.8453225045345,416.78858296378235,True,True,1,17.20674231608465,116,52165.2,1010069.8
MOTHERSON,196.82,0.006994537290633556,474.6749109460827,406.3410132205338,True,False,0,5.726023476888984,349,68690.18,1078759.98
HUDCO,334.0,0.006700782053662476,433.98390571938467,384.2992896485434,True,True,1,15.314999871624757,130,43420.0,1122179.98
SIEMENS,7613.55,0.006513445159064001,409.5517795959847,381.48290515319036,True,True,1,232.21706492575902,8,60908.4,1183088.38
SCHAEFFLER,3995.1,0.006687195642760968,432.17325130754256,376.23865998110426,True,False,0,188.1144020790712,10,39951.0,1223039.38
BEL,333.1,0.0063391709942549855,387.8280243149825,347.6756544245744,True,True,1,11.635912941581763,171,56960.100000000006,1279999.48
CROMPTON,431.75,0.006193086453725605,370.3333974091076,327.704323975125,True,False,0,12.151126479816547,164,70807.0,1350806.48
M&M,2703.95,0.006038664703560995,352.52199146349284,323.5621734563507,True,False,0,75.12456579677041,26,70302.7,1421109.18
SUPREMEIND,5791.05,0.006144011625192693,364.5982679511683,321.8871100471794,True,False,0,236.27150380372427,8,46328.4,1467437.5799999998
GPIL,1146.0,0.005912632099447187,338.48614319695605,306.9256690479462,True,False,0,40.82899880503648,48,55008.0,1522445.5799999998
CARBORUNIV,1690.0,0.006008402825054218,349.11136783400104,304.35071016715165,True,False,0,66.11080517227865,30,50700.0,1573145.5799999998
HONAUT,56510.7,0.005747725918118743,320.7764375825695,299.24526862164197,True,False,0,1933.6311493761214,1,56510.7,1629656.2799999998
CGPOWER,726.65,0.005686479600239349,314.3827592892022,296.9662133401888,True,True,1,26.869541179917373,74,53772.1,1683428.38
SKFINDIA,5920.15,0.0060534251533191225,354.19493326665304,295.9180957910172,True,False,0,233.20828388011944,8,47361.2,1730789.5799999998
ABFRL,323.2,0.005841631272830922,330.77159351657303,295.2409616431322,True,False,0,11.745080425737147,170,54944.0,1785733.5799999998
ESCORTS,3915.6,0.005762487017278011,322.332086883621,295.0358117728665,True,False,0,114.82358692617842,17,66565.2,1852298.7799999998
BHARATFORG,1618.95,0.005811655929901542,327.55552734292667,292.91176258473854,True,False,0,50.419099766131325,39,63139.05,1915437.8299999998
RAYMOND,2101.35,0.0060349352967596,352.10027843827356,286.51909006004405,False,True,1,117.35832383622804,17,35722.95,1951160.7799999998
BEML,5058.9,0.0059386657416426875,341.3492982242783,286.28844538633564,True,True,1,237.57835144781484,8,40471.2,1991631.9799999997
BRIGADE,1311.9,0.00580001413605036,326.31295810957033,285.8385733369773,True,False,0,61.30803445329604,32,41980.8,2033612.7799999998
CENTURYTEX,2141.45,0.005848535518280062,331.51577378575274,282.8668084034566,True,True,1,101.969719685412,19,40687.549999999996,2074300.3299999998
WHIRLPOOL,1977.6,0.0056621128799505425,311.8661450787968,280.24155492744507,True,False,0,61.49535535158003,32,63283.2,2137583.53
ABB,8209.25,0.005701046234994816,315.89455090887225,277.85206665533616,True,True,1,272.0852483177099,7,57464.75,2195048.28
ENDURANCE,2609.45,0.005586771702618259,304.18112699790674,274.79919927105254,True,True,1,94.73089486306158,21,54798.45,2249846.73
FINPIPE,315.2,0.005491589446361043,294.67693634367464,261.1543345738746,True,False,0,12.774761573500307,156,49171.2,2299017.93
SAREGAMA,524.7,0.005568924917011097,302.38181050474725,260.1306819203167,True,False,0,19.1007851596908,104,54568.8,2353586.73
COROMANDEL,1602.0,0.005193274905776956,266.3132759223694,238.444081232346,True,False,0,42.03421307556356,47,75294.0,2428880.73
BALKRISIND,3125.0,0.0052250648736952565,269.23614710776866,232.11960474496414,True,False,0,86.24870024610328,23,71875.0,2500755.73
ASHOKLEY,224.26,0.005004507653960933,249.42784891114798,222.15113111939215,True,False,0,6.9869475495293925,286,64138.36,2564894.09
