stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
ANURAS,1118.35,0.009795590846174734,1057.558005597221,990.4835098384999,True,False,0,36.918668650987655,54,60390.899999999994,60390.899999999994
TITAGARH,378.0,0.0072371761023963775,510.61351351301687,450.9616662967704,True,False,0,13.85776008010671,144,54432.0,114822.9
RVNL,117.95,0.007693420857735533,584.388268392197,341.19420060699116,True,True,1,5.48070353742511,364,42933.8,157756.7
JBMA,802.25,0.006267848889317513,379.2068820880074,330.616121011769,True,False,0,29.352252109936472,68,54553.0,212309.7
GLENMARK,614.15,0.005588966654290615,304.40297737135904,274.3435394981317,True,False,0,13.780286688760892,145,89051.75,301361.45
CYIENT,1459.0,0.0053228952220090026,278.3781118249754,257.2363945540406,True,False,0,41.79154379220758,47,68573.0,369934.45
OLECTRA,769.8,0.005999828705785293,348.1497152595035,255.16256631475025,True,True,2,29.60617772778426,67,51576.6,421511.05
AUROPHARMA,662.5,0.005357137814171324,281.6311779771053,254.8530876957799,True,False,0,15.78977680346712,126,83475.0,504986.05
FINCABLES,795.4,0.005813272098857688,327.7283127394358,249.03044246678095,True,False,0,28.880357456420455,69,54882.6,559868.65
SONATSOFTW,492.3,0.005225289329923272,269.2568670273074,236.54398457382635,True,False,0,16.76228210607212,119,58583.700000000004,618452.35
MAHSEAMLES,469.55,0.004982926001051121,247.5476181452676,223.9282827603807,True,False,0,14.42774358529949,138,64797.9,683250.25
APARINDS,2706.7,0.005442105479975572,289.82446808846083,209.07795334461764,True,True,1,123.67689724860372,16,43307.2,726557.45
SAFARI,2753.85,0.004696859573353835,223.56016539640095,200.43855724436057,True,False,0,98.56586342785332,20,55077.0,781634.45
CHENNPETRO,379.9,0.005254343092033095,271.9487064936868,198.14681974563857,True,False,0,12.038508612933754,166,63063.399999999994,844697.85
TRITURBINE,388.4,0.004682910523613002,222.43379130860177,197.9114507894691,True,False,0,15.909759210554105,125,48550.0,893247.85
JINDALSAW,247.05,0.005095332559455418,257.4528001452519,189.2241013417095,True,False,0,7.598563556722835,263,64974.15,958222.0
EQUITASBNK,87.15,0.004699172996906789,223.74735244841503,181.34514661031238,True,False,0,3.0633238987934694,652,56821.8,1015043.8
GLS,547.85,0.004763907286238525,229.02936679196762,179.21079917428446,True,False,0,15.51400251555118,128,70124.8,1085168.6
IRCON,80.85,0.0052299369293792855,269.68615587790987,166.24796361925067,True,False,0,3.46652867949138,576,46569.6,1131738.2000000002
ZENSARTECH,403.55,0.004700979415294634,223.89359125961144,164.95971076803363,True,False,0,12.205589132169814,163,65778.65000000001,1197516.85
ACE,495.9,0.004049641553884274,175.22269623952212,159.40921918213556,True,False,0,14.286372415733304,139,68930.09999999999,1266446.9500000002
RKFORGE,377.7,0.004251005153623758,189.4323162650888,157.0024936814259,True,False,0,12.095993777569866,165,62320.5,1328767.4500000002
CHOLAFIN,1039.3,0.004389692234420162,199.6434430372311,152.07278943066706,True,False,0,21.611790368868323,92,95615.59999999999,1424383.0500000003
MINDACORP,298.4,0.004591464787701927,215.1461132646574,149.33394598638802,True,False,0,10.093625554986295,198,59083.2,1483466.2500000002
WELSPUNLIV,96.45,0.004524269069120641,209.89621567136507,138.26968794641462,True,False,0,3.2609992259022618,613,59123.85,1542590.1000000003
NCC,128.15,0.003815657928225922,159.58512098893362,131.83756752047725,True,False,0,4.157261106033019,481,61640.15,1604230.2500000002
ELECON,268.78,0.004243221532233183,188.86965599245076,130.15356394739428,True,False,0,9.421346702246453,212,56981.35999999999,1661211.6100000003
VBL,847.58,0.0035262597320872336,141.46755566857846,127.59265494770929,True,False,0,23.225459385004562,86,72891.88,1734103.4900000002
HSCL,126.9,0.0042942951074308846,192.58170554035732,123.1602325009328,True,False,0,4.007863928515497,499,63323.100000000006,1797426.5900000003
DLF,489.3,0.003783135699498074,157.4831061745946,122.09619681207451,True,False,0,10.864330267486617,184,90031.2,1887457.7900000003
ABB,4021.55,0.00354054862566708,142.33167421340247,118.08393932388802,True,False,0,84.66533154877887,23,92495.65000000001,1979953.4400000002
ZOMATO,71.15,0.003480463479233774,138.7187440451432,102.4949004236335,True,False,0,2.3415256660686845,854,60762.100000000006,2040715.5400000003
USHAMART,233.3,0.0033395687527472094,130.45655754997986,101.93992317498679,True,False,0,8.299150141608637,240,55992.0,2096707.5400000003
INDIAMART,2850.4,0.0030100720891799407,112.23373868414726,95.25303099774852,True,False,0,68.9004843156255,29,82661.6,2179369.14
KEI,2094.3,0.003029030446858884,113.24202701539403,90.31268034926669,True,False,0,61.85541004186015,32,67017.6,2246386.74
CERA,7591.2,0.003178626261740934,121.36806118028272,90.14433098781288,True,False,0,209.01621729517348,9,68320.8,2314707.54
KPITTECH,1114.85,0.003164697295129877,120.59854469582424,89.40267188653604,True,False,0,33.03335453029387,60,66891.0,2381598.54
HAL,1583.98,0.0028499296549266313,103.90467387778432,88.4320351775158,True,False,0,37.39454824045086,53,83950.94,2465549.48
SYNGENE,720.5,0.0029948964824032284,111.43007022693867,86.88816253524709,True,False,0,14.554248191408838,137,98708.5,2564257.98
ASTERDM,271.15,0.0026812329485999794,95.48397820237741,84.8833125233985,True,False,0,7.45911568483954,268,72668.2,2636926.18
BAJAJ-AUTO,4669.1,0.00282610401178868,102.69374385780176,84.28468995810653,True,False,0,75.07758221135657,26,121396.6,2758322.7800000003
KSB,418.75,0.00277752845196497,100.24713905486271,79.1109726319788,True,False,0,12.936244791958718,154,64487.5,2822810.2800000003
INDHOTEL,395.65,0.002712492049470357,97.017626303185,78.81529144299431,True,False,0,8.674766845668458,230,90999.5,2913809.7800000003
LEMONTREE,92.7,0.0028985419867325344,106.39786357783221,77.41099958367731,True,False,0,2.87809895236664,694,64333.8,2978143.58
GSFC,160.3,0.0036308483548419894,147.86451209984435,76.83553578460194,True,True,1,5.428703632851562,368,58990.4,3037133.98
TEJASNET,698.1,0.0026662816639011935,94.75465793284677,76.75520908863639,True,False,0,23.10798761927799,86,60036.6,3097170.58
TRENT,1597.3,0.00256531969709724,89.9004733157311,76.71085226578427,True,False,0,33.49878859617827,59,94240.7,3191411.2800000003
ITC,443.4,0.0025136246089101986,87.46203374532449,74.17972262121505,True,False,0,7.329789125761468,272,120604.79999999999,3312016.08
MGL,1037.8,0.0024825109293883816,86.0095317439141,73.31986509555288,True,False,0,25.097551527062322,79,81986.2,3394002.2800000003
TVSMOTOR,1305.55,0.0025338602113213556,88.41278839980538,66.88829448968305,True,False,0,27.37190392249787,73,95305.15,3489307.43
ABCAPITAL,172.55,0.0023502563554671373,79.95994077191533,65.37195537325864,True,False,0,4.636252072368293,431,74369.05,3563676.48
CREDITACC,1224.4,0.0029548400292144735,109.32335161423379,65.1585704334089,True,False,0,36.16701910753239,55,67342.0,3631018.48
PFC,152.36,0.0024392307547475155,84.00774970333306,61.97415732651126,True,False,0,4.007607693363206,499,76027.64000000001,3707046.12
ELGIEQUIP,544.65,0.0028888140680744336,105.89651804897784,60.78839302033188,True,False,0,20.61053736508131,97,52831.049999999996,3759877.17
CHOLAHLDNG,811.2,0.0035500937183603563,142.91063429034557,60.11696198062606,True,False,0,24.389592793179634,82,66518.40000000001,3826395.57
FLUOROCHEM,3301.2,0.002401923634659684,82.29952838474419,59.857738809389275,True,False,0,87.41139801843568,22,72626.4,3899021.9699999997
CARBORUNIV,1164.25,0.002433367378319106,83.73822061984642,59.28639660828115,True,False,0,33.08789710702947,60,69855.0,3968876.9699999997
TATAMOTORS,535.9,0.002602816240621826,91.68899598666636,59.26922888768849,True,False,0,10.735840605022775,186,99677.4,4068554.3699999996
POWERINDIA,3911.55,0.0026546545512433736,94.18937132515259,58.23531934596007,True,False,0,117.89699208269292,16,62584.8,4131139.1699999995
SRF,2512.6,0.002049190395556395,66.91217650170907,58.02347419148427,True,False,0,43.981913963210744,45,113067.0,4244206.17
SIEMENS,3552.65,0.002255698193273776,75.75565987660109,57.776460312193194,True,False,0,79.67776454032231,25,88816.25,4333022.42
NATCOPHARM,627.8,0.0021353724551624108,70.54740611011205,57.68425067374564,True,False,0,14.304183295719492,139,87264.2,4420286.62
EPL,200.3,0.0024686459930512755,85.36589530669355,56.998052348197774,True,False,0,6.35041636207449,314,62894.200000000004,4483180.82
EIHOTEL,214.45,0.0026265927810542916,92.83181444630497,56.00976826755437,True,False,0,6.640993450903235,301,64549.45,4547730.2700000005
OFSS,3613.55,0.001996971679548131,64.74735289941044,54.938842161219206,True,False,0,63.18108743161144,31,112020.05,4659750.32
RAMCOCEM,914.95,0.002366964300796195,80.71320307284913,54.66065026627388,True,False,0,18.97334764096993,105,96069.75,4755820.07
PRSMJOHNSN,123.1,0.0023054933547549936,77.95728056756658,54.63838752977872,True,False,0,4.033584124317861,495,60934.5,4816754.57
NAVINFLUOR,4615.55,0.002136207246926768,70.58300271696791,53.97196156594643,True,False,0,101.83295096381555,19,87695.45,4904450.0200000005
TITAN,2861.65,0.0020110024096924644,65.32624901037146,53.54839611410773,True,False,0,43.12499966464408,46,131635.9,5036085.920000001
TORNTPOWER,563.8,0.0022648490549421387,76.15819908135286,53.45900949881819,True,False,0,13.739054702161697,145,81751.0,5117836.920000001
CRISIL,3771.9,0.0021589085718433008,71.5538701506583,52.94139509016857,True,False,0,97.89810228575791,20,75438.0,5193274.920000001
MAXHEALTH,531.0,0.002375571241309116,81.10246866806987,52.56343249161473,True,False,0,15.669681568395644,127,67437.0,5260711.920000001
BDL,560.93,0.0022524342281868394,75.61230328899879,52.01447239091423,True,False,0,16.368756213472587,122,68433.45999999999,5329145.380000001
PRESTIGE,490.15,0.0024690753314968363,85.38579255084133,51.952834651290644,True,False,0,14.73398327224586,135,66170.25,5395315.630000001
