stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
FINCABLES,901.05,0.007243979270234074,511.65292372683285,468.38564337813864,True,False,0,30.711488698892197,65,58568.25,58568.25
APARINDS,2936.4,0.006672998654675545,430.2877849527014,359.19557446559315,True,True,1,113.79743106147934,17,49918.8,108487.05
SONATSOFTW,430.28,0.005833233006009276,329.868108616487,299.61241573152165,True,False,0,16.622342159160354,120,51633.6,160120.65
ANURAS,1132.55,0.006570253294008451,416.8400830232105,284.5686095936183,True,False,0,29.096015337917468,68,77013.4,237134.05
JBMA,832.8,0.0057127858257112266,317.1169517944163,259.48200623772834,True,False,0,29.38581889402905,68,56630.399999999994,293764.44999999995
JINDALSAW,156.0,0.005688471976990539,314.58921234539156,251.53784619327308,True,False,0,6.876458222644355,290,45240.0,339004.44999999995
TITAGARH,343.4,0.00510964365478753,258.7339759321221,175.21886864993797,True,False,0,12.989922280265873,153,52540.2,391544.64999999997
ACE,444.8,0.004272891415985481,191.02030459691224,172.86088758430853,True,False,0,14.662549754839528,136,60492.8,452037.44999999995
CYIENT,1200.5,0.004041044375984594,174.63179685498667,158.74332583840572,True,False,0,32.83319941339485,60,72030.0,524067.44999999995
TRITURBINE,357.45,0.003870902823428279,163.19518148221005,137.3073008754817,True,False,0,14.59275600533417,137,48970.65,573038.1
SAFARI,2429.8,0.003782446140085058,157.43872252546117,136.31801223063212,True,False,0,84.10862444985676,23,55885.4,628923.5
OLECTRA,644.9,0.004778462897278741,230.22885374751922,130.3479885635177,True,True,3,31.837628074817754,62,39983.799999999996,668907.3
ZENSARTECH,304.1,0.0038971304212992125,164.92659597976478,123.17756741621307,True,False,0,9.97382715335792,200,60820.00000000001,729727.3
AUROPHARMA,599.05,0.0038572203742534917,162.29643082388532,119.14298290330429,True,False,0,13.489488001884576,148,88659.4,818386.7000000001
NCC,124.85,0.0036566759315833815,149.47012508498295,118.35793481506927,True,False,0,3.5237469625538758,567,70789.95,889176.65
KPITTECH,884.55,0.003313052531093608,128.93390072385017,101.28231314323328,True,False,0,35.181839783905474,56,49534.799999999996,938711.4500000001
INDIAMART,2973.45,0.0028801478661179022,105.45091573134387,94.39855162041815,True,False,0,65.31296619148482,30,89203.5,1027914.9500000001
EQUITASBNK,72.85,0.0034281117307022255,135.61476478101628,92.62485369403579,True,False,0,3.057431164583874,654,47643.899999999994,1075558.85
MAHSEAMLES,417.75,0.0033258936679036303,129.6700245599232,88.85428775714891,True,False,0,13.482469599033564,148,61827.0,1137385.85
CHENNPETRO,306.0,0.003163049876821055,120.50770888231987,88.11596882768147,True,False,0,10.629188092666654,188,57528.0,1194913.85
ABB,3718.85,0.002833378488650469,103.06270199071035,84.1668402836293,True,False,0,83.18291277067621,24,89252.4,1284166.25
ITC,428.75,0.0027208342560551824,97.42894550267846,82.87112536335424,True,False,0,7.196059201972129,277,118763.75,1402930.0
USHAMART,230.6,0.0031111104681468735,117.66295818424739,80.18746011940247,True,False,0,8.413260064351732,237,54652.2,1457582.2
THERMAX,2342.2,0.0025162585661722137,87.58551614306562,76.20840298979327,True,False,0,60.32648701795343,33,77292.59999999999,1534874.8
BLUESTARCO,718.73,0.0027220874372966587,97.49080875566057,74.8077505401472,True,False,0,22.613917497508062,88,63248.240000000005,1598123.04
ZYDUSLIFE,517.0,0.0024052590651226897,82.45160363057667,74.14517312887925,True,False,0,10.18206649608032,196,101332.0,1699455.04
GPPL,112.7,0.002761788404469603,99.46071249867362,72.25968020824567,True,False,0,4.050016073806298,493,55561.1,1755016.1400000001
CERA,6470.7,0.0026924046804034135,96.03071499065841,71.30277862762355,True,False,0,202.25312628936993,9,58236.299999999996,1813252.4400000002
KEI,1936.4,0.002578377235529799,90.5213944091517,71.11389436035881,True,False,0,52.21394397024195,38,73583.2,1886835.6400000001
SIEMENS,3634.45,0.002329543860464845,79.03049439938658,70.30637489296619,True,False,0,65.70760129228341,30,109033.5,1995869.1400000001
LINDEINDIA,4013.15,0.0025900494402752976,91.07815752669602,70.12530019542601,True,False,0,107.05508630057359,18,72236.7,2068105.84
OIL,168.7,0.002673464348488123,95.10468742765885,69.34039291173922,True,False,0,5.8594424518506525,341,57526.7,2125632.54
MGL,979.6,0.002366561418318041,80.69500244368587,69.13844210461538,True,False,0,24.451155940449617,81,79347.6,2204980.14
KSB,442.35,0.002559298452452095,89.61482905940494,64.64762980691135,True,False,0,12.959967261442475,154,68121.90000000001,2273102.04
RKFORGE,342.55,0.0024912870183764146,86.41808882248485,59.342495208182726,True,False,0,11.164291366204418,179,61316.450000000004,2334418.49
GLENMARK,551.0,0.002727834209949317,97.77474636716816,55.845401976783634,True,False,0,12.08550602793971,165,90915.0,2425333.49
BAJAJ-AUTO,4463.1,0.002207612517175688,73.65547632871518,55.558659377471734,True,False,0,75.36020986912322,26,116040.6,2541374.0900000003
JSL,291.0,0.0026865973623321003,95.74631830993596,54.89321300152921,True,False,0,11.35852928505079,176,51216.0,2592590.0900000003
CHOLAFIN,991.85,0.0023787049451719448,81.24440463538585,52.69054378471527,True,False,0,19.430156525593397,102,101168.7,2693758.7900000005
KPRMILL,575.95,0.002130125064307941,70.3238205724978,48.61405865018939,True,False,0,19.248254254732032,103,59322.850000000006,2753081.6400000006
CRISIL,3508.3,0.002054047911381571,67.11499426028327,47.863051650131275,True,False,0,99.53792306079009,20,70166.0,2823247.6400000006
POLYCAB,3314.75,0.002101987659421544,69.12990712356346,45.81853295107957,True,False,0,67.51821000989224,29,96127.75,2919375.3900000006
ZFCVINDIA,10411.95,0.0019189172404288485,61.56370063882108,44.92363127310305,True,False,0,266.10404227062975,7,72883.65000000001,2992259.0400000005
HAL,1472.18,0.0019770654520662816,63.929515024680896,43.38315818577306,True,False,0,39.627211073275724,50,73609.0,3065868.0400000005
AEGISLOG,394.15,0.0017780178209989915,55.971709467721496,42.17342874450668,True,False,0,13.687241181489737,146,57545.899999999994,3123413.9400000004
IGL,483.15,0.0018427289939288093,58.51550858141783,42.12691485569078,True,False,0,11.802299453627166,169,81652.34999999999,3205066.2900000005
GAIL,107.65,0.0018365147562169888,58.2694365118694,40.40933713527044,True,False,0,2.4335418024908884,821,88380.65000000001,3293446.9400000004
BOSCHLTD,19324.85,0.0015488085623466066,47.285418479312405,39.98446224743068,True,False,0,369.5564368577055,5,96624.25,3390071.1900000004
OFSS,3665.9,0.001623063336480377,50.04511568518004,39.93481890751316,True,False,0,55.991175515119515,35,128306.5,3518377.6900000004
CARBORUNIV,1100.25,0.0018116425032185983,57.28836050255295,38.88678710234261,True,False,0,29.10951671617093,68,74817.0,3593194.6900000004
DRREDDY,4942.5,0.0016018195062998523,49.25034481123127,37.512110761889346,True,False,0,77.1949216367194,25,123562.5,3716757.1900000004
NAVINFLUOR,4784.1,0.0017950321848216161,56.63656232406886,37.027488569139244,True,False,0,103.83331398517927,19,90897.90000000001,3807655.0900000003
ELGIEQUIP,446.75,0.0021576770006986345,71.50105808224558,33.85892065903977,True,False,0,18.50541761436606,108,48249.0,3855904.0900000003
TATAMOTORS,477.1,0.0018707659769011732,59.630485744767704,33.622122665691535,True,False,0,10.223337949920372,195,93034.5,3948938.5900000003
ALKEM,3465.8,0.0015403910275702758,46.97579933928133,33.15075857248119,True,False,0,70.33605280752923,28,97042.40000000001,4045980.99
SWSOLAR,293.2,0.001747069818557788,54.769612565192304,31.993061630536918,True,False,0,10.662890787150962,187,54828.4,4100809.39
MHRIL,294.7,0.0015601494323555353,47.7035972093049,29.823796845959496,True,False,0,9.361618754364892,213,62771.1,4163580.49
ELECON,222.13,0.0017667244024088854,55.53196708337622,29.566367325727718,True,False,0,8.439926445390153,236,52422.68,4216003.17
TORNTPOWER,540.45,0.0017583909849730177,55.2082761802972,27.910725925469787,True,False,0,14.166802285468883,141,76203.45000000001,4292206.62
SRF,2529.7,0.001472569014640438,44.50475876619117,27.320778173657192,True,False,0,43.65970640596263,45,113836.49999999999,4406043.12
MINDACORP,269.65,0.0024267846091521597,83.43609271943573,27.109529720020284,True,False,0,9.618370715196395,207,55817.549999999996,4461860.67
POWERGRID,180.79,0.0012271202908352731,35.90420447670044,26.673355169324182,True,False,0,3.287649735662527,608,109920.31999999999,4571780.99
CUMMINSIND,1595.9,0.00168560828397887,52.409695040855,26.381672605279935,True,False,0,38.350490996538895,52,82986.8,4654767.79
PFC,135.08,0.0017301228859282487,54.11528210641314,26.145263102269915,True,False,0,3.90946375603985,511,69025.88,4723793.67
VBL,726.3,0.0016778800280399125,52.11551403791572,26.081575022253958,True,False,0,22.131130124804393,90,65366.99999999999,4789160.67
