stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
RVNL,121.4,0.01014548606317282,1163.3746353729612,930.3607930527762,True,True,1,5.578764049906932,358,43461.200000000004,43461.200000000004
TITAGARH,469.8,0.009013189166699166,851.9071301438181,806.3133172830077,True,False,0,15.847344412218385,126,59194.8,102656.0
ANURAS,1033.05,0.007719516709962372,588.8677883950168,462.1389352491468,True,False,0,38.507630067736194,51,52685.549999999996,155341.55
IRCON,82.45,0.00702303820907016,478.7842241518171,404.48946506169773,True,False,0,3.584568781449208,557,45924.65,201266.19999999998
JBMA,1007.95,0.006796561834250944,446.92443286469114,398.277499392217,True,False,0,31.360275240414104,63,63500.850000000006,264767.05
CHENNPETRO,377.7,0.006850275090138216,454.3182379323361,394.24627337009923,True,False,0,12.560594396754428,159,60054.299999999996,324821.35
ADANIPOWER,242.6,0.006800998161815076,447.53135334900566,388.82880240446883,True,False,0,9.721456472436563,205,49733.0,374554.35
OLECTRA,923.0,0.007105818245872593,490.88697026957,381.47186962461615,True,True,2,32.11499733384175,62,57226.0,431780.35
CYIENT,1463.0,0.006122100397796407,362.0602461200014,343.7869836162771,True,False,0,50.23196476624812,39,57057.0,488837.35
GLS,559.75,0.006233274340989499,375.0826416086446,343.6505137992906,True,False,0,17.065349003125178,117,65490.75,554328.1
GLENMARK,631.9,0.005938891530431875,341.3742118583269,317.7780105115292,True,False,0,15.053809364330895,132,83410.8,637738.9
HSCL,130.7,0.006169499657094357,367.56814380754895,317.29524567058934,True,False,0,4.245937816783476,471,61559.7,699298.6
RKFORGE,429.6,0.00592290154444131,339.6133418729636,312.78680443721265,True,False,0,13.714321751683448,145,62292.0,761590.6
ENGINERSIN,113.35,0.006031356529821659,351.69596894913474,291.677245716265,True,False,0,3.831374810266534,522,59168.7,820759.2999999999
MAHSEAMLES,473.9,0.005490456554064144,294.56517055649687,277.25746398885354,True,False,0,14.752704551768254,135,63976.5,884735.7999999999
CHOLAHLDNG,875.7,0.0061993713371359185,371.07297591921196,273.66184515421907,True,False,0,26.52136717954697,75,65677.5,950413.2999999999
SAFARI,2916.15,0.0054375904796000974,289.3847019232381,265.105798952786,True,False,0,98.14119721219494,20,58323.0,1008736.2999999999
JINDALSAW,229.3,0.005953732744727381,343.0148859913776,256.3354936295919,True,False,0,9.120876245368306,219,50216.700000000004,1058953.0
CHOLAFIN,1090.0,0.0054648560522566406,292.0479677652144,253.96172655053195,True,False,0,21.562171198432463,92,100280.0,1159233.0
AUROPHARMA,700.0,0.005300163128861947,276.2338788382361,253.48816113851223,True,False,0,16.327605422848087,122,85400.0,1244633.0
ELECON,276.35,0.0056207503772688775,307.6291358640661,253.06037023643086,True,False,0,9.62592217736135,207,57204.450000000004,1301837.45
SCHNEIDER,249.0,0.005743252576566225,320.3061314309605,232.53569450887917,True,False,0,8.690259290561983,230,57270.0,1359107.45
MINDACORP,282.0,0.005312083478881215,277.3567610320373,226.67361437842797,True,False,0,10.2713277045204,194,54708.0,1413815.45
FACT,415.05,0.006153937823060484,365.75262323783886,225.94813861295015,True,True,1,15.978227276065207,125,51881.25,1465696.7
ADANIGREEN,955.0,0.006250588814105653,377.1435502406355,224.254521410019,True,False,0,40.16677731140853,49,46795.0,1512491.7
HEG,1556.0,0.005287740969168762,275.0672819012813,209.76126667656376,True,False,0,43.381553384069136,46,71576.0,1584067.7
WELSPUNLIV,91.7,0.005244116861858807,270.9990127129377,206.94281374805806,True,False,0,3.3256832114219312,601,55111.700000000004,1639179.4
DLF,476.0,0.0047605428027285715,228.7527296811803,206.15283310836764,True,False,0,11.144999467534769,179,85204.0,1724383.4
ZENSARTECH,385.0,0.005222598080583961,269.00851001064837,202.27270246035013,True,False,0,13.240784528362404,151,58135.0,1782518.4
JWL,149.5,0.0050843894525477605,256.4762255477694,197.2503373450971,True,False,0,5.633725065336669,355,53072.5,1835590.9
INDIGOPNTS,1429.9,0.004905030309573429,240.84497780743322,192.85453031480597,True,False,0,42.50370242266354,47,67205.3,1902796.2
ADANIENT,2229.9,0.005366339905220252,282.5101398370656,191.48415970332843,True,False,0,111.97920652526508,17,37908.3,1940704.5
ZOMATO,73.9,0.004802020061388398,232.17940561901358,190.6569901077788,True,False,0,2.4757699119563346,807,59637.3,2000341.8
USHAMART,268.2,0.004597024708931371,215.5844647354147,185.76288680420265,True,False,0,8.79766605655,227,60881.399999999994,2061223.2
DIXON,4331.6,0.005196726416564471,266.6294958882032,185.50080681251006,True,False,0,107.91357487325948,18,77968.8,2139192.0
INOXWIND,37.98,0.0051476336308576365,262.15728039677117,181.91197151738868,True,False,0,1.5579471750713139,1283,48728.34,2187920.34
CEATLTD,2003.9,0.004951117066504487,244.7947983259899,175.1898797292516,True,False,0,66.25629242780109,30,60117.0,2248037.34
WELCORP,262.0,0.004340766885936535,196.0007261327555,174.81574502526053,True,False,0,7.796630346778522,256,67072.0,2315109.34
UJJIVANSFB,37.4,0.004901783598844789,240.56843379335504,172.72322581759212,True,False,0,1.2103657415287177,1652,61784.799999999996,2376894.1399999997
SONATSOFTW,487.98,0.004336764455628288,195.70469369420795,171.98506040593497,True,False,0,16.8185497810898,118,57581.64,2434475.78
TRITURBINE,403.9,0.004335575391137697,195.6168037704733,171.06553077749618,True,False,0,15.752156682119887,126,50891.399999999994,2485367.1799999997
IDFCFIRSTB,77.7,0.004468067186218288,205.57247439619485,163.4739787483117,True,False,0,1.6176363774419542,1236,96037.2,2581404.38
SUZLON,13.95,0.005693081340072387,315.0672357678139,161.7985495400944,True,False,0,0.558764065582472,3579,49927.049999999996,2631331.4299999997
PRESTIGE,575.9,0.004215006548086561,186.83921233711263,159.31361781279486,True,False,0,15.80647141141958,126,72563.4,2703894.8299999996
KEI,2339.0,0.004030126983722351,173.88325307443586,153.43786663979026,True,False,0,66.23528531781045,30,70170.0,2774064.8299999996
HAL,1820.28,0.004155110654223916,182.57608720016054,149.77338799096074,True,False,0,42.83110914308192,46,83732.88,2857797.7099999995
ASTRAL,1959.2,0.004425715967730128,202.35420003391508,146.24371578956806,True,False,0,41.6938998032861,47,92082.40000000001,2949880.1099999994
ACE,458.0,0.0038174472840190317,159.70126950088112,145.18690535733845,True,False,0,14.314421071072086,139,63662.0,3013542.1099999994
ANGELONE,1620.0,0.004082392317510007,177.4853850645785,144.39433341756398,True,False,0,43.689289069325476,45,72900.0,3086442.1099999994
EQUITASBNK,81.85,0.004146322521881862,181.95593967916807,144.29831605744818,True,False,0,2.9703535476649456,673,55085.049999999996,3141527.159999999
SYNGENE,727.0,0.003759747608626555,155.98198941187187,142.96328360043157,True,False,0,14.165806037171311,141,102507.0,3244034.159999999
HUDCO,57.6,0.0042004090250048485,185.79433456945895,140.81935918826986,True,False,0,2.000841438177298,999,57542.4,3301576.559999999
IDFC,98.4,0.003944725908123077,168.0977527354201,140.56618984484592,True,False,0,2.2717493582716752,880,86592.0,3388168.559999999
EIHOTEL,207.4,0.00392175966357394,166.56286364363342,139.68733809986531,True,False,0,6.78769733617993,294,60975.6,3449144.159999999
TANLA,1000.05,0.004922327509264733,242.32208514445765,138.4487666430902,True,False,0,32.034540688432244,62,62003.1,3511147.2599999993
TATAMOTORS,560.5,0.0038881957741827376,164.3354999681025,138.13812168501656,True,False,0,11.047371506252158,181,101450.5,3612597.7599999993
ABB,4235.7,0.003859024924080178,162.41478926453584,137.58676702094021,True,False,0,89.54430983848795,22,93185.4,3705783.159999999
BIRLACORPN,1231.8,0.0039257183184237135,166.82680182034466,131.7688249934809,True,False,0,29.96540360342835,66,81298.8,3787081.959999999
CENTURYTEX,799.6,0.003759782109508661,155.9841973225072,130.5983885815432,True,False,0,19.993174510922362,100,79960.0,3867041.959999999
NCC,119.85,0.0037895696027902127,157.89759478381512,130.46809508737195,True,False,0,4.398450686527611,454,54411.899999999994,3921453.859999999
MAZDOCK,1190.7,0.004846376483986814,235.88347760848586,130.46791873070492,True,True,1,36.22434267621459,55,65488.5,3986942.359999999
CREDITACC,1385.0,0.004104901874001125,179.05130519075493,129.96743423619378,True,False,0,39.942487916509464,50,69250.0,4056192.359999999
MAXHEALTH,580.0,0.003700262110167242,152.2033517600464,126.68039956958971,True,False,0,17.193467307414714,116,67280.0,4123472.359999999
RECLTD,156.65,0.0036213915175091317,147.27920067895113,125.51415022822785,True,False,0,3.334959299008249,599,93833.35,4217305.709999999
RAYMOND,1671.1,0.003973058612700311,170.00347766688515,124.4642883519475,True,False,0,53.205412690323485,37,61830.7,4279136.409999999
GODREJPROP,1496.45,0.0038853731953773078,164.14903881857063,124.03487482634364,True,False,0,35.64538536853086,56,83801.2,4362937.609999999
MRPL,76.8,0.003851997407449299,161.95416294147273,123.35094892986434,True,False,0,2.186056558174315,914,70195.2,4433132.81
INDIGO,2470.0,0.003659856730958166,149.66858258568445,121.792210120156,True,False,0,47.97313157861385,41,101270.0,4534402.81
APARINDS,3188.7,0.003701460815045507,152.27894243285465,119.76556099293443,True,False,0,119.20820273338792,16,51019.2,4585422.01
INTELLECT,593.0,0.00428875061346293,192.17643210937948,117.141554968279,True,False,0,15.510791662480347,128,75904.0,4661326.01
CANFINHOME,736.6,0.003835028931530865,160.8452758933976,116.00510172946649,True,False,0,17.430755090406223,114,83972.40000000001,4745298.41
VBL,768.9,0.0033170573432693214,129.163224822946,115.11451884934426,True,False,0,24.78022791186151,80,61512.0,4806810.41
GSFC,161.0,0.0041880400950817165,184.91195700666506,115.08764861399668,True,True,1,5.210425248203253,383,61663.0,4868473.41
EPL,206.15,0.0034897313815365223,139.27249080568652,113.70881644480184,True,False,0,7.047574485833387,283,58340.450000000004,4926813.86
BDL,551.98,0.003313647045115936,128.96792935613712,110.4715664745243,True,False,0,18.518234489330524,108,59613.840000000004,4986427.7
PFC,160.12,0.0034805328917868836,138.7228866004508,109.92768433703858,True,False,0,4.039156192029047,495,79259.40000000001,5065687.100000001
BEL,120.0,0.0032857478399673287,127.37648002089719,109.04493681978315,True,False,0,2.3681673931520235,844,101280.0,5166967.100000001
INDHOTEL,380.0,0.003199578119978083,122.53062130564776,108.8668080112142,True,False,0,8.928302108185425,224,85120.0,5252087.100000001
APOLLOTYRE,417.2,0.0034183988747400838,135.04333576953522,108.28932105110168,True,False,0,7.884917631714718,253,105551.59999999999,5357638.7
AMBUJACEM,425.0,0.0031923999301524428,122.13163764984003,106.71122092336984,True,False,0,12.342797705706985,162,68850.0,5426488.7
DIVISLAB,3469.0,0.0032238703116158,123.88617242733591,105.53732955097455,True,False,0,81.68883672454564,24,83256.0,5509744.7
BAJAJ-AUTO,4620.0,0.0031538361917153373,120.00037126451551,105.37209851670133,True,False,0,72.58144472930744,27,124740.0,5634484.7
GICRE,179.0,0.0037203136985193585,153.47079533563516,105.06308338260887,True,False,0,6.319373397665523,316,56564.0,5691048.7
KPITTECH,1072.0,0.0035153034456077317,140.80706372004755,104.20722949645203,True,False,0,35.30427223067422,56,60032.0,5751080.7
AUBANK,736.6,0.0036140949590061896,146.82854004930013,103.6161605026016,True,False,0,18.28994418135939,109,80289.40000000001,5831370.100000001
