stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
HINDZINC,687.25,0.009312862301845446,925.9617675597706,652.0667788619027,True,True,1,23.78408989446429,84,57729.0,57729.0
COCHINSHIP,1947.65,0.008622814609787562,763.3963351455644,578.613566802066,True,False,0,73.08626469182731,27,52586.55,110315.55
POWERINDIA,10767.15,0.007973500708048068,634.0266699235236,562.0990441123574,True,False,0,483.5171182328362,4,43068.6,153384.15
ABB,8317.95,0.0074541214271816895,544.645493220323,503.3909915280481,True,False,0,200.64207667554575,9,74861.55,228245.7
VEDL,450.0,0.007432494936621359,541.1695433437844,444.8944169969656,True,False,0,14.148700108082005,141,63450.0,291695.7
SCHNEIDER,685.45,0.007331022869600243,525.1089180217442,437.59906554927545,True,False,0,39.531312963915916,50,34272.5,325968.2
SIEMENS,6967.95,0.006800801629418971,447.5044520976714,425.61770682536286,True,False,0,168.6341712114731,11,76647.45,402615.65
AEGISLOG,706.85,0.007258243660700477,513.838031598627,394.8223269320105,True,False,0,30.28671961022924,66,46652.1,449267.75
INDUSTOWER,348.15,0.006759738186336104,441.9125993214968,385.7160359963954,True,False,0,11.809726158662949,169,58837.35,508105.1
THERMAX,5404.65,0.006426152309933992,398.5521827547757,376.7741849707919,True,False,0,195.89013250843342,10,54046.5,562151.6
LINDEINDIA,8709.55,0.006482623833014516,405.6406020225997,353.05905614281585,True,False,0,333.5287278384649,5,43547.75,605699.35
CUMMINSIND,3551.3,0.005983972208319781,346.37671058075233,328.49207650154653,True,False,0,91.94670191132646,21,74577.3,680276.65
HAL,4973.85,0.005983037718111152,346.2724390949668,296.7874382091333,True,False,0,129.71043877129026,15,74607.75,754884.4
DATAPATTNS,2962.4,0.006083402127039814,357.6115672136792,283.40672636070906,True,False,0,148.21025653345473,13,38511.200000000004,793395.6
GODFRYPHLP,3882.1,0.005733190397509939,319.25016126967154,275.2050748416653,True,False,0,163.15348132883898,12,46585.2,839980.7999999999
CENTURYTEX,2019.05,0.00573164493661763,319.0882088760023,270.7682039962066,True,False,0,82.11445404632688,24,48457.2,888437.9999999999
POLYCAB,6741.65,0.005257797112953438,272.2700248571355,255.71081614993383,True,False,0,162.46017948516976,12,80899.79999999999,969337.7999999998
KPIL,1195.1,0.00548830695236137,294.3531880307389,255.04800029434597,True,False,0,48.95204270943556,40,47804.0,1017141.7999999998
DIXON,9396.35,0.00502740378288389,251.43372054078088,240.13422894479947,True,False,0,234.38457925865677,8,75170.8,1092312.5999999999
TEJASNET,1114.4,0.006067558331019414,355.8025761576003,217.5204122186963,True,True,1,47.88295957872253,41,45690.4,1138002.9999999998
EXIDEIND,488.25,0.0056493580696491035,310.55491810872206,208.0199672800406,True,False,0,16.466147220934705,121,59078.25,1197081.2499999998
INDIGO,4189.05,0.004708296623553126,224.48663273543423,206.3974249826176,True,False,0,107.99007497883169,18,75402.90000000001,1272484.1499999997
M&M,2506.25,0.00476693370251057,229.27840594951934,205.5778061437247,True,False,0,58.6587629605918,34,85212.5,1357696.6499999997
CARBORUNIV,1593.4,0.005154680052316358,262.7958208678121,201.866182195119,True,False,0,58.730529208959574,34,54175.600000000006,1411872.2499999998
TRITURBINE,587.2,0.004885915481015221,239.22006506178613,201.41141926369534,True,True,1,24.92865813498308,80,46976.0,1458848.2499999998
CGPOWER,643.45,0.004731824972523435,226.4009158891449,192.21333298199994,True,False,0,20.24602958825397,98,63058.100000000006,1521906.3499999999
HINDCOPPER,355.9,0.005211532504003222,267.98909772725,187.14283765913083,True,False,0,15.538701189153862,128,45555.2,1567461.5499999998
SOLARINDS,9370.5,0.004698896525513826,223.72497650133928,182.55326367771875,True,False,0,325.02319487428036,6,56223.0,1623684.5499999998
BEL,295.95,0.004729761655107535,226.2325921324716,182.1974527540167,True,False,0,7.752977401592508,257,76059.15,1699743.6999999997
JINDALSTEL,1028.15,0.004305528516532497,193.40453289259725,178.570408770374,True,False,0,27.31631323974445,73,75054.95000000001,1774798.6499999997
ACE,1432.2,0.005187571289350172,265.79132053550353,177.04374242050847,True,False,0,75.94302775757069,26,37237.200000000004,1812035.8499999996
HEG,2297.65,0.004955313174446723,245.15668715629027,173.52486923338157,True,False,0,99.59106857630913,20,45953.0,1857988.8499999996
APARINDS,7907.65,0.004277761769728962,191.37486336392487,161.6232509650853,True,False,0,290.76210586946866,6,47445.899999999994,1905434.7499999995
FINPIPE,311.55,0.004350461529201581,196.71900157067856,159.76945437827803,True,False,0,10.95595243429984,182,56702.1,1962136.8499999996
POLICYBZR,1294.4,0.004326116796997345,194.91859975736813,159.4562189106424,True,False,0,58.45777211642303,34,44009.600000000006,2006146.4499999997
ZOMATO,179.15,0.004164364023355874,183.2305391046107,147.03257036823467,True,False,0,7.428155508752085,269,48191.35,2054337.7999999998
TORNTPOWER,1501.8,0.004484500291878774,206.8304328370438,144.72424447562403,True,False,0,67.28923552650087,29,43552.2,2097890.0
SAIL,158.5,0.004203934329055692,186.04632357672642,143.96269441251727,True,False,0,6.4480915863547805,310,49135.0,2147025.0
BLUESTARCO,1576.45,0.0037801192625078655,157.28900897759263,140.9437338033182,True,False,0,50.485869135741865,39,61481.55,2208506.55
HAVELLS,1907.3,0.003783518445215958,157.5077449924563,137.77144798184884,True,False,0,40.664381810823826,49,93457.7,2301964.25
BHEL,298.9,0.003917820389222381,166.3004768036039,136.81011674257869,True,False,0,10.974304218276998,182,54399.799999999996,2356364.05
TRENT,4559.15,0.003948299886299627,168.33740366224058,133.1631468155998,True,False,0,135.03374042233185,14,63828.09999999999,2420192.15
KEI,4099.8,0.0037306322969214455,154.12550526959484,132.62906621294863,True,False,0,147.64490979073148,13,53297.4,2473489.55
VOLTAS,1359.7,0.004000497334306078,171.8619823172345,129.96764395933351,True,False,0,40.529683098620715,49,66625.3,2540114.8499999996
EIHOTEL,431.6,0.004248164562275097,189.22684949622203,129.19052015185932,True,True,1,20.637393755646393,96,41433.600000000006,2581548.4499999997
MOTILALOFS,554.93,0.0046629576310971395,220.82942440997329,126.14251678672441,True,True,1,24.3236710888268,82,45504.259999999995,2627052.7099999995
HONAUT,51424.6,0.003941579677672077,167.88696131770956,125.45210525994243,True,False,0,1528.2813016796686,1,51424.6,2678477.3099999996
ARE&M,1181.35,0.004494557159675103,207.602841706625,125.44777726860153,True,False,0,44.70724326046317,44,51979.399999999994,2730456.7099999995
OIL,423.8,0.004272173200922191,190.9680554962042,125.23823054183742,True,False,0,17.7218709708978,112,47465.6,2777922.3099999996
SCHAEFFLER,4241.5,0.0043335130541469705,195.46442768781964,117.34372852798938,True,False,0,133.55480393774909,14,59381.0,2837303.3099999996
DMART,4302.15,0.003448714247071583,136.8314597254729,111.46226942896021,True,False,0,119.72443348582306,16,68834.4,2906137.7099999995
ABCAPITAL,223.85,0.003597240024875746,145.7906585669738,109.67833704240262,True,False,0,7.458541217630353,268,59991.799999999996,2966129.5099999993
KSB,949.67,0.0035764912512196985,144.51899591307802,104.97674437102464,True,False,0,35.127938724184254,56,53181.52,3019311.0299999993
