stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
MAZDOCK,1836.0,0.013854450900291417,3093.2130387859497,2869.9980118410867,True,True,1,73.866351038501,27,49572.0,49572.0
SUZLON,22.55,0.0128349915646587,2374.807952772467,2204.292553589832,True,False,0,0.8226528916781887,2431,54819.05,104391.05
JWL,345.2,0.012030508186275504,1923.931594306772,1835.6971007360048,True,False,0,9.598647289035167,208,71801.59999999999,176192.65
HBLPOWER,282.7,0.011136768017180925,1518.673378015921,1375.213096295394,True,False,0,8.673002952367167,230,65021.0,241213.65
TITAGARH,816.65,0.010683402972753088,1345.2259125279672,1271.1122972647895,True,False,0,24.36169153636339,82,66965.3,308178.95
JINDALSAW,311.4,0.010256803278316014,1199.027264862666,1069.5717196931207,True,False,0,15.176611479910369,131,40793.399999999994,348972.35
KALYANKJIL,211.0,0.009664222193928734,1020.1587938586964,929.8627678111686,True,False,0,6.851845741045694,291,61401.0,410373.35
INOXWIND,50.1,0.009451613407700534,962.1745392914199,898.3686605227363,True,False,0,2.405001736053163,831,41633.1,452006.44999999995
JBMA,1519.0,0.00917965229613308,892.3573358584766,747.5053670682161,True,False,0,63.782714458448936,31,47089.0,499095.44999999995
OLECTRA,1208.5,0.008995136396790683,847.6206701305463,702.8364720024126,True,False,0,59.03256493070105,33,39880.5,538975.95
RKFORGE,656.7,0.008265073480047735,689.530571851162,669.2215129887664,True,False,0,19.968187846180665,100,65670.0,604645.95
ELECON,426.0,0.008045380290166382,647.336280497256,610.8724979716192,True,False,0,13.061405383550065,153,65178.0,669823.95
ACE,754.5,0.007986638425095859,636.4414920827458,570.449680590772,True,False,0,25.46167955510146,78,58851.0,728674.95
BSE,903.05,0.0077545068365510485,594.9201140364908,559.329647103354,True,False,0,24.511802781145327,81,73147.05,801822.0
SCHNEIDER,339.5,0.007581505933572319,565.5053450153487,516.5427579246325,True,False,0,11.68185547242202,171,58054.5,859876.5
TANLA,997.5,0.007815217727549395,605.5478673877907,506.60295598213827,True,False,0,46.978181544236946,42,41895.0,901771.5
ENGINERSIN,158.6,0.007360343577641268,529.7079121695713,499.75753760244567,True,False,0,5.075989900519992,394,62488.399999999994,964259.9
UJJIVANSFB,49.8,0.007154338477209957,498.0981107486752,478.8406081375991,True,False,0,1.5175162135580014,1317,65586.59999999999,1029846.5
RECLTD,240.2,0.007190386552539934,503.5125430241754,458.156338549028,True,False,0,5.549273655823477,360,86472.0,1116318.5
GPIL,589.8,0.007103222204172097,490.5036028839686,435.5008398727053,True,False,0,17.711934234396118,112,66057.59999999999,1182376.1
ZENSARTECH,513.2,0.007033169441682146,480.25203160622567,435.22681177135206,True,False,0,16.421854747645696,121,62097.200000000004,1244473.3
PFC,216.04,0.0067512589747015335,440.7650681169094,424.4292812538707,True,False,0,5.51125102163129,362,78206.48,1322679.78
SJVN,56.75,0.0069818165695987346,472.8502440617166,416.2504858888556,True,False,0,2.077706149923402,962,54593.5,1377273.28
MAPMYINDIA,1775.95,0.006204257494812104,371.6487617294784,343.4527141721305,True,False,0,43.55092944487334,45,79917.75,1457191.03
HEG,1719.0,0.006346723065409907,388.74992230879093,341.10168140259145,True,False,0,58.65669316265256,34,58446.0,1515637.03
USHAMART,348.0,0.006119499801893013,361.7599357580286,339.30662147427097,True,False,0,9.763766389431145,204,70992.0,1586629.03
JYOTHYLAB,337.0,0.006504016716123481,408.3521240421304,336.62689843563237,True,True,1,9.921078669458264,201,67737.0,1654366.03
NLCINDIA,129.0,0.005873808287803452,334.2508045868449,322.3036909575231,True,False,0,3.8527772196315677,519,66951.0,1721317.03
