stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
JWL,303.55,0.01423222519623766,3409.491678553742,3238.4556706844664,True,False,0,14.16560411691616,141,42800.55,42800.55
MAZDOCK,2200.35,0.012319991120791874,2075.8354096904905,1822.8546018675024,True,True,1,87.24568889790584,22,48407.7,91208.25
HBLPOWER,249.55,0.012002364845351582,1909.741523129339,1778.3501888897338,True,False,0,11.207521189101435,178,44419.9,135628.15
TITAGARH,772.9,0.010852510833420639,1407.6356294568448,1329.2707778546624,True,False,0,33.95766640532577,58,44828.2,180456.34999999998
KALYANKJIL,215.7,0.010761747551679617,1373.811341782187,1282.0058781201526,True,False,0,9.292314037982656,215,46375.5,226831.84999999998
BSE,1196.35,0.010610472152534937,1319.1143007419785,1244.7070382527286,True,False,0,42.00851551221507,47,56228.45,283060.3
SUZLON,25.05,0.010737557855392972,1364.9254749798672,1229.8390845987915,True,False,0,0.9775574495126864,2045,51227.25,334287.55
IRFC,75.1,0.010341818743686474,1226.9321092021223,934.1374142488414,True,True,1,2.6691455132428996,749,56249.899999999994,390537.44999999995
SJVN,72.25,0.009048496348537709,860.3466116718992,817.168172299072,True,True,1,2.8586383218462017,699,50502.75,441040.19999999995
COCHINSHIP,501.08,0.009066043838316504,864.5687840546508,763.7645677107449,True,True,1,20.34991523238528,98,49105.84,490146.0399999999
RKFORGE,646.1,0.008599908861602605,758.4662796847097,725.1853286957073,True,False,0,26.09458065160386,76,49103.6,539249.6399999999
RECLTD,270.9,0.008462453724254693,729.4672415528051,692.5907775888288,True,False,0,7.601131676640159,263,71246.7,610496.3399999999
APARINDS,5276.05,0.008271800627512186,690.8595111804307,659.278724536926,True,False,0,172.95871332654713,11,58036.55,668532.8899999999
JYOTHYLAB,349.05,0.008099484963807448,657.5135514602056,597.730069530799,True,True,1,12.434147500787057,160,55848.0,724380.8899999999
RAILTEL,221.2,0.008105259330970668,658.6078814974098,591.1502518700386,True,False,0,9.465735323641788,211,46673.2,771054.0899999999
HSCL,233.65,0.008555993197429803,749.0927999514042,586.4693170088065,True,False,0,9.366837015517008,213,49767.450000000004,820821.5399999998
ANANDRATHI,1569.0,0.00803836377615464,646.0265057188278,581.5641947385968,True,False,0,39.72777318790881,50,78450.0,899271.5399999998
J&KBANK,108.7,0.007930550104187096,626.18711228263,566.3657901083702,True,False,0,3.80926389006523,525,57067.5,956339.0399999998
GLAND,1693.2,0.00809078496435416,655.8677500470467,555.6892849875672,True,True,1,60.320039655274314,33,55875.6,1012214.6399999998
JBMA,1428.2,0.008165900621278607,670.1962413768754,516.9508602387891,True,False,0,65.88424631188832,30,42846.0,1055060.6399999997
MMTC,57.4,0.007951420321008158,629.9859345668248,483.56829150979894,True,True,2,2.2657997367864526,882,50626.799999999996,1105687.4399999997
SAMMAANCAP,184.45,0.007367564954739141,530.8457785546192,459.9571293523105,True,False,0,7.78719234737729,256,47219.2,1152906.6399999997
BEML,2350.8,0.007047300702322939,482.3055800479256,438.05678225067413,True,False,0,86.2050848592826,23,54068.4,1206975.0399999996
GRSE,808.75,0.006938693787374063,466.70768997623566,407.7199214422911,True,True,1,35.15403748476723,56,45290.0,1252265.0399999996
MAPMYINDIA,1685.55,0.00666194022147364,428.8237715849873,404.63847830117885,True,False,0,48.83501601895393,40,67422.0,1319687.0399999996
JINDALSAW,346.1,0.007196388289096565,504.41875353174055,394.0851688173065,True,False,0,16.98232451629802,117,40493.700000000004,1360180.7399999995
JSL,456.9,0.006498124671577622,407.6038669329765,392.60044064372175,True,False,0,14.726577803043877,135,61681.5,1421862.2399999995
ACE,677.75,0.00704308953862522,481.69285660946423,385.3696959499404,True,False,0,28.029136198354244,71,48120.25,1469982.4899999995
SUPREMEIND,4107.45,0.0064196088712378425,397.73728805203,367.39593931285015,True,False,0,145.89635949017537,13,53396.85,1523379.3399999996
PFC,238.4,0.006347449481865286,388.8386893653017,364.49546672018164,True,False,0,6.7976803941970685,294,70089.6,1593468.9399999997
BLS,264.85,0.006338408141058782,387.73499789407316,361.9592226507669,True,False,0,8.701321753346244,229,60650.65000000001,1654119.5899999996
GPIL,601.35,0.006608063478833677,421.7487007080485,359.0458179833976,True,False,0,20.155254744849813,99,59533.65,1713653.2399999995
IRCON,141.45,0.006688321243003499,432.32302596502666,353.31067777600435,True,False,0,5.6682594274342275,352,49790.399999999994,1763443.6399999994
POLYCAB,5130.0,0.006090516262154079,358.4261690271379,319.32546070921336,True,False,0,120.18425546993055,16,82080.0,1845523.6399999994
SCHNEIDER,348.0,0.006049614634622375,353.762459721632,315.95481185003143,True,False,0,12.480506646467838,160,55680.0,1901203.6399999994
BSOFT,488.05,0.005960860926721333,343.80506253089163,314.44134614029343,True,False,0,12.253110050596307,163,79552.15000000001,1980755.7899999993
SHYAMMETL,434.75,0.005974842094634437,345.35900496508987,311.90966439287985,True,False,0,14.331355636800659,139,60430.25,2041186.0399999993
OLECTRA,1202.95,0.006733213383884194,438.33095658102525,297.46447245734635,True,False,0,55.97441581405163,35,42103.25,2083289.2899999993
INOXWIND,47.9,0.006393798328204651,394.53591039871236,293.922210702691,True,False,0,2.391494053060774,836,40044.4,2123333.6899999995
JSWENERGY,422.1,0.005810939559960022,327.4789622172067,293.67719976406704,True,False,0,13.651781583282787,146,61626.600000000006,2184960.2899999996
