stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
HUDCO,195.9,0.01347272856675071,2802.5714433152557,2666.211649394773,True,True,1,11.06857936406711,180,35262.0,35262.0
INOXWIND,145.43,0.012273272928050485,2050.570463957672,1807.3642612200936,True,False,0,7.533685443156754,265,38538.950000000004,73800.95000000001
IRFC,148.7,0.011700534271284833,1763.6715149100946,1522.204796712947,True,False,0,8.522438565164661,234,34795.799999999996,108596.75
NBCC,134.5,0.010603247339456778,1316.5534052972262,1139.6867948238328,True,False,0,7.065090950732463,283,38063.5,146660.25
SWSOLAR,598.95,0.010204329272651982,1182.0972647610513,1113.2542792620268,True,False,0,24.10838163496171,82,49113.9,195774.15
MRPL,233.1,0.010177854760624477,1173.6395599728862,1060.8740751059192,True,True,1,11.246675816101819,177,41258.7,237032.84999999998
ADANIGREEN,1971.35,0.009937672838461325,1099.4140149137763,931.4909828102425,True,True,1,73.45352074688243,27,53226.45,290259.3
SOBHA,1582.35,0.009217560686457916,901.8067087555355,844.9648581752125,True,True,1,72.77208119026493,27,42723.45,332982.75
OFSS,7759.5,0.009448068826132583,961.2337151329946,795.3883833498398,True,True,1,250.38323537824843,7,54316.5,387299.25
IRB,64.35,0.009046786014712,859.93607112474,765.216241230729,True,False,0,2.8885429855912665,692,44530.2,431829.45
HINDPETRO,345.87,0.008764251660124574,794.4715536263327,748.7890766458518,True,False,0,13.880842566537535,144,49805.28,481634.73
JBMA,2147.1,0.00846088991813382,729.143023446357,681.8508305712461,True,True,1,90.00145481340387,22,47236.2,528870.9299999999
NHPC,90.45,0.008451457802426607,727.1901835439731,672.4451325014707,True,False,0,4.739040979029795,422,38169.9,567040.83
SWANENERGY,730.85,0.008291522735439212,694.7684940929704,671.4203360063359,True,False,0,26.87380706122974,74,54082.9,621123.73
IOC,172.2,0.008347460137602647,705.9608921217953,668.1185119701045,True,False,0,5.860117363513035,341,58720.2,679843.9299999999
HINDCOPPER,281.6,0.008830092660120943,809.3166205977573,654.6934924646685,True,False,0,12.573756630801391,159,44774.4,724618.33
NATIONALUM,165.8,0.007984857880945963,636.1137483858137,588.6763988699798,True,False,0,6.8485540203640225,292,48413.600000000006,773031.9299999999
OIL,395.17,0.008118158348355744,661.0581542007601,587.8728163680103,True,False,0,15.379503638238868,130,51372.1,824404.0299999999
TATAINVEST,8027.05,0.008240470005427863,684.6891776583158,585.797947009782,True,True,2,240.28827383528,8,64216.4,888620.4299999999
COCHINSHIP,872.35,0.0077660903927333855,596.9354422573244,549.2114923268125,True,True,1,36.93979217630317,54,47106.9,935727.33
OLECTRA,1976.75,0.007798997576258543,602.6926370457923,545.1321326720982,True,False,0,85.4376435828072,23,45465.25,981192.58
BHEL,235.9,0.007798816968487165,602.6609098242644,544.6327240662181,True,False,0,8.815283216847785,226,53313.4,1034505.98
RAILTEL,458.9,0.007740076832010311,592.4177053711583,538.3400051641103,True,False,0,22.73439229833499,87,39924.299999999996,1074430.28
SCHNEIDER,629.0,0.0075836998981469025,565.8704689275735,522.7415835203349,True,False,0,22.88087633293446,87,54723.0,1129153.28
ENGINERSIN,215.7,0.0077965541522997134,602.26352411598,514.4989234048435,True,False,0,11.815682219158415,169,36453.299999999996,1165606.58
LICI,1036.25,0.0073864190259898205,533.8263002216327,507.09352064297195,True,False,0,36.60247831385415,54,55957.5,1221564.08
RVNL,250.95,0.007987704867103044,636.637861294374,502.8590165879753,True,True,1,14.487299881468198,138,34631.1,1256195.1800000002
EIHOTEL,404.6,0.007657488957357086,578.2679560846269,499.4141411395317,True,True,1,15.488629623921435,129,52193.4,1308388.58
HBLPOWER,517.6,0.00751911861342628,555.2060978475328,492.78261591855966,True,False,0,25.55320350374338,78,40372.8,1348761.3800000001
BDL,923.0,0.007683767250862832,582.7385560793649,492.1727581397409,True,False,0,37.11488948833543,53,48919.0,1397680.3800000001
ANANDRATHI,3876.0,0.0072737279434739325,516.2188471928561,479.4911542431425,True,False,0,113.8359249024226,17,65892.0,1463572.3800000001
HFCL,108.5,0.007228720430650523,509.3240900024763,468.91849620725094,True,False,0,5.272424862092886,379,41121.5,1504693.8800000001
PNB,125.8,0.007091493498615265,488.77467815671827,466.1498357153802,True,False,0,3.8706341519040333,516,64912.799999999996,1569606.6800000002
MOTILALOFS,418.14,0.007307327676150085,521.4168451809427,464.5183661797688,True,True,1,18.578053602343577,107,44740.979999999996,1614347.6600000001
SJVN,120.95,0.0073745439825960235,531.9474118818404,454.22805403830955,True,True,1,7.850633808047511,254,30721.3,1645068.9600000002
RITES,791.85,0.007315084376430479,522.6230503788062,441.7302220804855,True,True,1,36.61054259395641,54,42759.9,1687828.86
ATGL,1040.1,0.008330616517473226,702.5742028630197,423.10536843843056,True,True,3,41.16898356916084,48,49924.799999999996,1737753.6600000001
ADANIPORTS,1338.3,0.006902355239342519,461.5826710391142,422.4842022112811,True,False,0,34.852676996599186,57,76283.09999999999,1814036.7600000002
NIACL,272.3,0.007588997449390569,566.7529238876051,416.82892383706513,True,False,0,15.915732457883376,125,34037.5,1848074.2600000002
NLCINDIA,231.6,0.007317635649314894,523.0202973774284,410.1497947202321,True,False,0,14.403517490285273,138,31960.8,1880035.0600000003
GICRE,390.95,0.006975177062333355,471.9001719418391,407.81343553444805,True,False,0,23.266759308231645,85,33230.75,1913265.8100000003
ALOKINDS,28.7,0.0073392907735324205,526.4023394170771,373.9105699019395,True,True,1,1.5842072935904445,1262,36219.4,1949485.2100000002
CHENNPETRO,908.7,0.006439734128882184,400.2478713131078,370.93403480364947,True,False,0,40.90405450531335,48,43617.600000000006,1993102.8100000003
BPCL,312.6,0.006534996491920183,412.30456872354637,366.23750901408795,True,False,0,9.333933753145075,214,66896.40000000001,2059999.2100000002
MMTC,78.75,0.006665276246340948,429.2649978652618,360.24450137994586,True,False,0,4.295097117710274,465,36618.75,2096617.9600000002
TRENT,3909.6,0.00631901012801957,385.3754513703987,349.97627316722577,True,False,0,104.96942816743652,19,74282.4,2170900.3600000003
GMRINFRA,85.8,0.006283567186252072,381.09366580485784,324.5704471120595,True,False,0,3.579476794069283,558,47876.4,2218776.7600000002
IOB,64.4,0.006773106856108641,443.7267919470203,323.71424062951047,True,False,0,3.1622556011855285,632,40700.8,2259477.56
IRCON,228.5,0.006235160825676844,375.30675348459954,323.2872964765687,True,False,0,12.881239999159051,155,35417.5,2294895.06
GLAXO,2173.15,0.0062270106663570015,374.3392830074547,322.6508653770872,True,False,0,81.89049021866558,24,52155.600000000006,2347050.66
SHYAMMETL,688.5,0.006248210854113624,376.85997747133416,311.8168044733563,True,False,0,24.653960921787334,81,55768.5,2402819.16
CASTROLIND,214.25,0.006013966453747998,349.7364746892215,310.07713392254334,True,False,0,8.002953600102384,249,53348.25,2456167.41
NCC,255.3,0.005888618407058101,335.8616113272594,304.21501388835543,True,False,0,8.914087235592094,224,57187.200000000004,2513354.6100000003
BAJAJ-AUTO,8041.3,0.005615472870157034,307.0916740834474,300.5183340395238,True,False,0,164.10112820782885,12,96495.6,2609850.2100000004
TATAPOWER,379.15,0.0059333610533292445,340.76438104430923,300.17988032562374,True,False,0,10.872258188535502,183,69384.45,2679234.6600000006
NETWORK18,105.5,0.006342894012906627,388.2822838926379,298.95834530392,True,True,1,6.954879902993216,287,30278.5,2709513.1600000006
BEML,3208.2,0.0060143871741834155,349.7837805083587,283.16017480889394,True,False,0,155.49977646262997,12,38498.399999999994,2748011.5600000005
SPARC,381.25,0.006264131727835483,378.76176659979404,281.46328102453026,True,False,0,17.930159965663428,111,42318.75,2790330.3100000005
GAIL,184.4,0.005512498051038881,296.74537366063595,280.77547635201074,True,False,0,5.698355485835581,350,64540.0,2854870.3100000005
GPPL,215.65,0.005571175795663579,302.6083023813352,279.32308797320786,True,False,0,8.113349049278591,246,53049.9,2907920.2100000004
DLF,922.95,0.005409826056106311,286.69129988979455,276.9733282103042,True,False,0,20.901001989209792,95,87680.25,2995600.4600000004
HSCL,361.1,0.005839705190652719,330.56421807604545,275.12932751671934,True,False,0,13.701461184857576,145,52359.5,3047959.9600000004
MGL,1500.6,0.00538900283372747,284.6834908236202,269.31605713780493,True,False,0,37.487258966803964,53,79531.79999999999,3127491.7600000002
YESBANK,25.25,0.005764066077883437,322.49884178616594,268.7596897247119,True,False,0,1.283153846128198,1558,39339.5,3166831.2600000002
SAIL,137.65,0.005630349238712899,308.608504395841,266.5172019478951,True,False,0,5.157836496213411,387,53270.55,3220101.81
BRIGADE,1004.95,0.00554090128929263,299.5726129686715,263.24390123475916,True,False,0,40.94426563095601,48,48237.600000000006,3268339.41
BLS,370.8,0.005702496525323894,316.04537020996804,262.3434987864076,True,False,0,14.968938906405512,133,49316.4,3317655.81
CHALET,818.55,0.005294297315555193,275.6825537600565,261.07903525174765,True,False,0,28.906737569590454,69,56479.95,3374135.7600000002
HAL,3157.15,0.005797404671995153,326.034936720175,260.92856902573806,True,False,0,85.11718449180653,23,72614.45,3446750.2100000004
RECLTD,462.25,0.005768376603978722,322.9543852667853,259.1873553850175,True,False,0,18.89080191742804,105,48536.25,3495286.4600000004
CUMMINSIND,2736.65,0.005409460621502098,286.6559739079518,258.8333816759748,True,False,0,68.28966105017253,29,79362.85,3574649.3100000005
VBL,1448.75,0.005242109511776296,270.8128781967885,254.54459481426952,True,False,0,38.26083013594945,52,75335.0,3649984.3100000005
INTELLECT,1097.55,0.005274230468359133,273.802582240396,254.34160550808852,True,False,0,34.80042109419484,57,62560.35,3712544.6600000006
TATAMOTORS,988.35,0.00512119553048214,259.7714859337066,252.91656636639846,True,False,0,19.245027263707993,103,101800.05,3814344.7100000004
JUBLPHARMA,571.35,0.005485683611669378,294.09464213044913,248.97830473297412,True,False,0,22.923560836377337,87,49707.450000000004,3864052.1600000006
TV18BRDCST,58.9,0.005566766863258622,302.16477866178434,248.75659244315779,True,False,0,3.2066810596568978,623,36694.7,3900746.860000001
HEROMOTOCO,4581.45,0.005300152814889708,276.23290872305097,248.753812819837,True,False,0,109.66447561658887,18,82466.09999999999,3983212.960000001
ZYDUSLIFE,921.7,0.005203568043646836,267.25711805185534,246.61939085421187,True,False,0,19.809921529260706,100,92170.0,4075382.960000001
NMDC,234.7,0.00516401154678276,263.64316565638205,242.4706345218796,True,False,0,7.792648425135647,256,60083.2,4135466.160000001
