stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
MAZDOCK,1869.0,0.013902066784815858,3131.452101411042,2911.555455139432,True,True,1,71.63588454754884,27,50463.0,50463.0
SUZLON,19.8,0.012874364800866619,2399.288539625509,2230.4975999076432,True,False,0,0.8138201347331029,2457,48648.6,99111.6
JWL,273.6,0.01108866219022453,1499.3230637474178,1449.4649218828367,True,False,0,8.870186431517054,225,61560.00000000001,160671.6
JINDALSAW,319.5,0.010775698142883547,1378.9604505870784,1272.836843313081,True,False,0,14.682634347471012,136,43452.0,204123.6
TITAGARH,636.0,0.010518810847309368,1286.9646007450617,1216.1241070225728,True,False,0,22.875130536522118,87,55332.0,259455.6
INOXWIND,47.53,0.01001361355046023,1122.4026345081545,1074.2512036275546,True,False,0,2.3590680000745015,847,40257.91,299713.51
HBLPOWER,265.5,0.010034186885214224,1128.7060555622625,1017.0615883224775,True,False,0,7.6823822216065345,260,69030.0,368743.51
OLECTRA,1192.8,0.009089324758506068,870.1991654376972,727.1724250474579,True,False,0,57.64723534460612,34,40555.2,409298.71
TANLA,1101.0,0.008701884051014259,780.6332040188153,714.7762226669932,True,False,0,46.25379593957875,43,47343.0,456641.71
KALYANKJIL,215.0,0.008840647036973508,811.7191063694662,714.7449714190824,True,False,0,6.252349137161548,319,68585.0,525226.71
JBMA,1395.05,0.0089811725296311,844.3183253833686,698.4438959455459,True,False,0,60.63543374975586,32,44641.6,569868.3099999999
RKFORGE,605.0,0.007892571918801555,619.3249233245149,601.4987919477721,True,False,0,19.128625149435116,104,62920.0,632788.3099999999
ELECON,415.5,0.007907695152291784,622.0497007020065,584.1434708353797,True,False,0,12.892851305821846,155,64402.5,697190.8099999999
ENGINERSIN,152.6,0.007694528452243392,584.5778008034608,549.9769326773021,True,False,0,4.9176910701473355,406,61955.6,759146.4099999999
SCHNEIDER,330.25,0.007749547657555024,594.0590895852044,543.7456961016321,True,False,0,11.22047256858534,178,58784.5,817930.9099999999
BSE,863.45,0.007564762916307821,562.7255250254639,526.5805521329448,True,False,0,23.222910196050258,86,74256.7,892187.6099999999
UJJIVANSFB,48.75,0.007353270567163339,528.595413383695,510.4995948610271,True,False,0,1.4734278084434984,1357,66153.75,958341.3599999999
ACE,793.0,0.007612787994368462,570.7303441433722,502.36337992323473,True,False,0,24.585273341316245,81,64233.0,1022574.3599999999
ZENSARTECH,504.15,0.0071941738747834955,504.084237750126,457.9363784640856,True,False,0,16.23329156050773,123,62010.45,1084584.8099999998
HEG,1696.0,0.006735721310667252,438.6685860697649,393.14530225052806,True,False,0,58.42788638887839,34,57664.0,1142248.8099999998
SJVN,56.2,0.00677376648614671,443.81646397172017,385.8933435345193,True,False,0,2.010872058120726,994,55862.8,1198111.6099999999
GPIL,591.25,0.006802314150743736,447.711519284183,385.3314375564569,True,False,0,17.520928649139243,114,67402.5,1265514.1099999999
PFC,214.8,0.006474105959908771,404.5650020358063,382.81291911692284,True,False,0,5.329364071661646,375,80550.0,1346064.1099999999
