stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
IRFC,77.05,0.01306714025973814,2522.6885924662147,2258.832511792601,True,True,1,3.2301015220697016,619,47693.95,47693.95
BSE,1587.8,0.011692766151888984,1760.055721325372,1700.0109893103809,True,False,0,54.837824767195485,36,57160.799999999996,104854.75
GMDCLTD,393.25,0.010840777250894088,1403.2196178085458,1214.0218195192979,True,True,1,15.0518545960275,132,51909.0,156763.75
MMTC,63.55,0.010539533498472342,1294.1686413842683,1117.1142495653842,True,True,2,3.0812311220806916,649,41243.95,198007.7
JWL,310.45,0.010554415634238241,1299.3653544137296,1028.4729738902706,True,False,0,16.33487930521756,122,37874.9,235882.6
HSCL,260.25,0.010147243617988714,1163.9298698895293,1015.8153267733305,True,False,0,10.724125306855157,186,48406.5,284289.1
ANANDRATHI,1890.8,0.00970900920846927,1032.7714143406786,983.2233869804564,True,False,0,54.27118295999999,36,68068.8,352357.89999999997
ITI,293.55,0.01042726805850304,1255.5834087517346,934.8809646996814,True,True,1,9.977026314647118,200,58710.0,411067.89999999997
COCHINSHIP,502.23,0.009112161052593321,875.753945039083,776.4786364338821,True,True,1,24.29787343096102,82,41182.86,452250.75999999995
HBLPOWER,288.65,0.009156606323280551,886.6563147704131,766.6880346812508,True,False,0,12.37789150133565,161,46472.649999999994,498723.4099999999
J&KBANK,106.8,0.008831510659308522,809.6390302987775,759.8746488749185,True,False,0,4.403426765048185,454,48487.2,547210.6099999999
KALYANKJIL,300.1,0.00884198740562334,812.0246674890753,714.9596555202565,True,False,0,10.839126474274334,184,55218.4,602429.0099999999
RECLTD,287.85,0.008474519899045711,731.9731434138255,693.4128553478452,True,False,0,9.023211410942636,221,63614.850000000006,666043.8599999999
SUZLON,32.5,0.008342286766378859,704.9191821893171,662.5828914032573,True,False,0,1.094653581867078,1827,59377.5,725421.3599999999
IRCON,154.55,0.008399211013503348,716.4559321966868,658.2309420858389,True,False,0,6.662824981610345,300,46365.0,771786.3599999999
IOB,40.5,0.008275936496960323,691.6776569981043,601.5241457208568,True,True,1,2.0231699808804664,988,40014.0,811800.3599999999
SJVN,75.35,0.007979689062513966,635.1631531222074,580.7967515001047,True,True,1,3.430216753207949,583,43929.049999999996,855729.4099999999
RAILTEL,235.0,0.008039261748176511,646.1940022514624,576.3700591935359,True,False,0,10.306984424463161,194,45590.0,901319.4099999999
CENTRALBK,46.85,0.007691459276623565,584.0527298970247,512.123294011598,True,False,0,2.1656380169518603,923,43242.55,944561.96
APARINDS,5309.4,0.007508056816087322,553.3966616853055,509.95736755243166,True,False,0,197.21011156387638,10,53094.0,997655.96
JYOTHYLAB,367.4,0.007454592445008761,544.7214075697439,474.90330768138307,True,True,1,14.271386200941858,140,51436.0,1049091.96
MAHABANK,43.8,0.006908562541962985,462.45482597669013,441.47828215156727,True,False,0,1.8594275084997836,1075,47085.0,1096176.96
MAPMYINDIA,1980.5,0.00674585312196584,440.03473765472484,405.7498278095524,True,False,0,67.86938111139311,29,57434.5,1153611.46
TITAGARH,844.2,0.007028988665084434,479.6458724098253,400.0080892739305,True,False,0,34.85578792161325,57,48119.4,1201730.8599999999
MAZDOCK,2075.85,0.00719619298704263,504.38924319615677,393.33574271758187,True,False,0,91.08146821100486,21,43592.85,1245323.71
GLAND,1558.9,0.006892437497080772,460.1919877588541,371.8176297976073,True,False,0,56.52665799587093,35,54561.5,1299885.21
NBCC,68.5,0.006315781749986834,384.98386555382973,357.0282543108176,True,False,0,2.4406915718886184,819,56101.5,1355986.71
PRAJIND,572.15,0.006108715506294878,360.51667356383643,337.86526548662573,True,False,0,18.73962293770728,106,60647.899999999994,1416634.6099999999
IDEA,11.75,0.006362702310624201,390.7062910833825,324.8946266847509,True,False,0,0.558476019140578,3581,42076.75,1458711.3599999999
ESCORTS,3236.8,0.0059026702452587825,337.395468148382,318.1743830169834,True,False,0,86.57688140461401,23,74446.40000000001,1533157.7599999998
BSOFT,548.05,0.005980632131362434,346.0041330158038,316.3960392317958,True,False,0,13.82060199051026,144,78919.2,1612076.9599999997
SAMMAANCAP,173.35,0.006482018028149874,405.5640279372439,312.91728290761483,True,False,0,8.388156724967518,238,41257.299999999996,1653334.2599999998
BEML,2291.0,0.006151770955762458,365.50038553264807,303.5406234923752,True,False,0,86.02931396728093,23,52693.0,1706027.2599999998
UCOBANK,38.4,0.006164330711665521,366.9643254746875,303.26444972770724,True,False,0,1.810801980480091,1104,42393.6,1748420.8599999999
JSWENERGY,387.8,0.0059672703261031785,344.5167635489927,302.2513451825216,True,False,0,16.55699474906496,120,46536.0,1794956.8599999999
VARROC,497.1,0.0058204463609705,328.49615988285404,296.82318078804553,True,False,0,18.3566251936172,108,53686.8,1848643.66
BHEL,125.2,0.005875601060944726,334.4454765036848,289.43649030748895,True,False,0,4.674972703974672,427,53460.4,1902104.0599999998
SUNTECK,469.65,0.0058046858634137844,326.8111534600002,285.0219116406887,True,False,0,13.724027579480401,145,68099.25,1970203.3099999998
RKFORGE,647.8,0.006000037297037115,348.17308589636866,276.1259502999608,True,False,0,28.36851085562988,70,45346.0,2015549.3099999998
WELCORP,438.4,0.005515548031896908,297.04800547242655,271.2602717838406,True,False,0,12.979675335554017,154,67513.59999999999,2083062.91
RTNINDIA,55.9,0.005932001141286707,340.61455631688807,262.18528286786295,True,True,1,2.7461220182882227,728,40695.2,2123758.11
HUDCO,77.4,0.005456555221866155,291.23523043487586,256.3800950675315,True,False,0,3.510589341043967,569,44040.600000000006,2167798.71
