stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
ITI,282.55,0.013872486998205508,3107.643824476267,2775.713476913571,True,True,1,14.178204418384913,141,39839.55,39839.55
BSE,2170.7,0.013302674068313163,2681.7588961302076,2589.242183261638,True,False,0,85.96242225198303,23,49926.1,89765.65
GMDCLTD,387.9,0.011272061287894888,1574.3587044973988,1388.4259232891227,True,True,1,19.885359982011067,100,38790.0,128555.65
SUZLON,40.6,0.00945295174503501,962.5299857119314,914.160473649973,True,False,0,1.4500311667238939,1379,55987.4,184543.05
ANANDRATHI,2512.0,0.008483631837935905,733.8705258076487,694.3836601644108,True,False,0,73.24463753558436,27,67824.0,252367.05
IRFC,76.1,0.009082544998136237,868.5561287922461,606.8444989407874,True,True,1,3.1053995829532814,644,49008.399999999994,301375.44999999995
KALYANKJIL,329.2,0.007932035956082337,626.456914014479,560.2452680111521,True,False,0,13.385628445756305,149,49050.799999999996,350426.24999999994
ANGELONE,3043.05,0.007612703877276132,570.716239320079,513.3879605903846,True,False,0,99.15037199817672,20,60861.0,411287.24999999994
IDEA,13.35,0.007424476941450146,539.8856070224831,478.10919077414394,True,False,0,0.625858198881019,3195,42653.25,453940.49999999994
MAHSEAMLES,921.8,0.00728339051768182,517.709211647626,474.78696874357985,True,False,0,26.98437752455985,74,68213.2,522153.69999999995
MCX,2927.35,0.0072610202406489235,514.2642721103941,454.42294704815396,True,False,0,87.15721422840838,22,64401.7,586555.3999999999
RECLTD,337.95,0.007068582785125618,485.4120055131692,436.8738794817745,True,False,0,10.281820772000561,194,65562.3,652117.7
SWANENERGY,421.5,0.006967966361928109,470.8701504174589,399.45661855790934,True,False,0,16.659967087141165,120,50580.0,702697.7
HSCL,264.4,0.00753901623670358,558.4734787753522,394.69266185401654,True,False,0,10.36934277804374,192,50764.799999999996,753462.5
IRCON,166.0,0.006826404735246723,451.02014528466856,382.62720816217694,True,False,0,7.3182076432504,273,45318.0,798780.5
SOLARINDS,6775.0,0.0063195898881062244,385.44580679736737,351.5654157591161,True,False,0,187.88325774324528,10,67750.0,866530.5
WELCORP,517.2,0.006196892473229616,370.78113490851194,330.9813548810157,True,False,0,16.782401878655435,119,61546.8,928077.3
FACT,700.9,0.00626256664653765,378.57447797065475,301.67267314907934,True,True,2,34.12798431852856,58,40652.2,968729.5
NBCC,64.25,0.005784479361067028,324.66050003795084,294.06682032259914,True,False,0,2.763173547311653,723,46452.75,1015182.25
J&KBANK,110.35,0.006144070516700894,364.6051082247142,282.4225928102524,True,False,0,4.5095042292763905,443,48885.049999999996,1064067.3
HBLPOWER,343.35,0.006275413605849133,380.11400563994613,281.91677335997156,True,False,0,13.529513615926621,147,50472.450000000004,1114539.75
NMDC,173.2,0.0055413494356887855,299.6173822331383,277.7763159228311,True,False,0,4.486906307437441,445,77074.0,1191613.75
PRESTIGE,925.05,0.0057419322659652975,320.16742066464826,277.37002017466244,True,False,0,31.767417051112727,62,57353.1,1248966.85
RAILTEL,287.05,0.005945267551183165,342.0783256732594,275.3074545800342,True,False,0,11.235841055671136,178,51094.9,1300061.75
CHENNPETRO,599.85,0.005943067171520388,341.8352075091384,271.06947928592183,True,False,0,24.596178731150243,81,48587.85,1348649.6
COALINDIA,332.8,0.005334731696777235,279.49943581549496,256.794291583399,True,False,0,7.100589224938508,281,93516.8,1442166.4000000001
IOB,39.35,0.0061480191836931555,365.0639773914446,240.95309455579996,True,True,1,1.922705754288841,1040,40924.0,1483090.4000000001
TATAINVEST,4143.65,0.005584974717470395,303.9995909076123,236.65029310323712,True,True,1,126.39533232494306,15,62154.74999999999,1545245.1500000001
SOBHA,872.16,0.004978297183408849,247.14566712326453,216.06300297205203,True,False,0,28.82196227529581,69,60179.04,1605424.1900000002
COCHINSHIP,560.85,0.005836635786571707,330.2339509156422,212.95695507790958,True,True,1,23.29529908899454,85,47672.25,1653096.4400000002
PFC,314.95,0.004989269444910533,248.09921761074327,211.0727763319065,True,False,0,9.097065390297796,219,68974.05,1722070.4900000002
CENTRALBK,44.1,0.0057014549969316925,315.93705354606027,210.6330133013907,True,False,0,2.0946132546043983,954,42071.4,1764141.8900000001
MAPMYINDIA,2201.15,0.004869012871800956,237.7896633310809,209.8751495332814,True,False,0,79.47751351280115,25,55028.75,1819170.6400000001
GAEL,180.18,0.005170437887747285,264.22785895341497,204.21562957792992,True,False,0,7.75203395652945,257,46306.26,1865476.9000000001
BSOFT,613.85,0.004713140707365105,224.87983088419585,201.43441256397145,True,False,0,14.968818900550218,133,81642.05,1947118.9500000002
VARROC,561.1,0.00505746097784127,254.0844451998111,200.2086634993096,True,False,0,20.72375341735785,96,53865.600000000006,2000984.5500000003
PCBL,261.7,0.004881101312207998,238.8120449817393,198.10724918960076,True,False,0,7.842709104394129,255,66733.5,2067718.0500000003
GODREJIND,660.0,0.004638286807602106,218.85673262943448,193.805317391667,True,True,1,22.077922244939113,90,59400.0,2127118.0500000003
SAFARI,4493.15,0.004786678305117799,230.90779190652978,193.63228174927275,True,False,0,169.5605028522159,11,49424.649999999994,2176542.7
WELSPUNLIV,161.1,0.004753683973252727,228.18949797981864,191.0642972307963,True,False,0,5.980498781613621,334,53807.4,2230350.1
