stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
INOXWIND,127.54,0.011220571094626167,1552.943570557645,1253.9584775306068,True,False,0,4.470298694278382,447,57010.380000000005,57010.380000000005
BSE,2303.75,0.010466261868365977,1268.8628711144634,1117.92730464277,True,False,0,102.3159964821033,19,43771.25,100781.63
PRESTIGE,1329.65,0.009274366734009082,916.1353822326138,858.7706609824633,True,False,0,47.736010918788715,41,54515.65,155297.28
ANGELONE,3744.1,0.008887081330250056,822.3645340289683,779.9227396414901,True,False,0,121.15612677383486,16,59905.6,215202.88
MCX,3144.45,0.008890053668082128,823.0501834949976,779.724951628432,True,False,0,105.2592318772656,19,59744.549999999996,274947.43
ITI,311.6,0.009491116070765098,972.716187246638,718.9403234096421,True,True,1,14.629913689700354,136,42377.600000000006,317325.03
ANANDRATHI,2699.0,0.008333120271890324,703.0767222961334,662.0292286018611,True,False,0,94.25551626456908,21,56679.0,374004.03
PFC,404.0,0.008271911012901572,690.8813363153417,621.1318021240982,True,False,0,12.240201631544403,163,65852.0,439856.03
MAHSEAMLES,925.1,0.007963662188735371,632.223454561749,568.2625663050993,True,False,0,41.08652206888692,48,44404.8,484260.83
SWANENERGY,560.25,0.007869038630726029,615.1053279548282,549.4854799720961,True,False,0,19.906502795637152,100,56025.0,540285.8300000001
RECLTD,434.3,0.007204697821032195,505.6756678596699,468.31810986293783,True,False,0,13.471113621853997,148,64276.4,604562.2300000001
SOBHA,1235.36,0.006879498791086861,458.3828754254168,424.1439898880044,True,True,1,37.66627828267574,53,65474.079999999994,670036.31
TATAINVEST,4290.15,0.00708269916292418,487.48162957395726,421.8659076221281,True,True,1,148.98466110951884,13,55771.95,725808.26
HBLPOWER,453.85,0.007128483890596528,494.2446829106466,421.2489961696647,True,False,0,18.097056381224057,110,49923.5,775731.76
NIACL,229.2,0.007571712674979193,563.8779715047351,414.16213227598445,True,False,0,9.688416451538293,206,47215.2,822946.96
SUZLON,40.6,0.006977990358135472,472.3025445126511,392.8138821762418,True,False,0,1.7141770623240449,1166,47339.6,870286.5599999999
FACT,810.95,0.006718006341317947,436.28823656478903,377.4319338248637,True,True,2,36.102977624268135,55,44602.25,914888.8099999999
NLCINDIA,225.15,0.0069913965573193656,474.2238628875373,364.21131585558334,True,False,0,8.902244487475086,224,50433.6,965322.4099999999
WELCORP,557.7,0.0062765654297618064,380.2522772451967,342.9797982190965,True,False,0,18.931166792644568,105,58558.50000000001,1023880.9099999999
PCBL,262.7,0.006338644037666109,387.76376250008,339.52475649046835,True,False,0,9.615531675585599,207,54378.899999999994,1078259.8099999998
CDSL,944.33,0.006321951327577213,385.7324791312652,337.2155814614705,True,False,0,30.09617738675994,66,62325.780000000006,1140585.5899999999
HINDPETRO,280.0,0.006243851446193904,376.340553779617,301.40442117514954,True,False,0,8.778213773209746,227,63560.0,1204145.5899999999
CHENNPETRO,720.8,0.005805013044949004,326.8460660699258,297.83567680605483,True,False,0,26.14928933684381,76,54780.799999999996,1258926.39
