stock_name,prev_close,slope,annualized_return,adjusted_return,prev_sma_100_above,circuit_hitted,circuit_freq,prev_atr_20,no_of_shares,invested_amount,cumulative_invested_amount
GRSE,2212.75,0.015650014702116407,4902.403928206612,4513.736508707005,True,True,1,120.07948845074347,16,35404.0,35404.0
COCHINSHIP,2467.6,0.014267494408905653,3440.572754916342,3282.463379903019,True,False,0,125.75758064739216,15,37014.0,72418.0
MAZDOCK,4858.15,0.013330304263848037,2701.040549502111,2493.9247707589125,True,True,2,257.21624411587715,7,34007.049999999996,106425.04999999999
RVNL,552.35,0.01078173934088746,1381.1958114248655,1224.8821621285879,True,True,1,24.800033814825458,80,44188.0,150613.05
AEGISLOG,894.3,0.010257080373762429,1199.1172566146092,1100.1542172097274,True,False,0,44.163770304293934,45,40243.5,190856.55
HINDZINC,603.5,0.010380559543696528,1239.846148648985,934.9883314014862,True,True,1,29.910299140194972,66,39831.0,230687.55
ARE&M,1680.45,0.009449439186784168,961.5973456488698,888.536109654072,True,True,1,72.07348063601756,27,45372.15,276059.7
JWL,617.0,0.00943145127844134,956.8340848757265,849.6217706935595,True,True,1,34.720717212584454,57,35169.0,311228.7
TITAGARH,1611.05,0.009088465369615294,869.9907432318216,798.5820417233542,True,True,1,83.88659336430682,23,37054.15,348282.85000000003
BDL,1412.5,0.009292245974485564,920.6874803747775,774.5490376358978,True,False,0,78.36662875812941,25,35312.5,383595.35000000003
EMAMILTD,797.1,0.008462049462028253,729.3834152204159,684.0408022720173,True,False,0,29.749236205268865,67,53405.700000000004,437001.05000000005
TEJASNET,1298.55,0.008873040428735823,819.1325025314992,680.6356917630418,True,True,1,63.13704223854834,31,40255.049999999996,477256.10000000003
FINCABLES,1561.0,0.008191254158222317,675.0935451926667,588.7096284658884,True,False,0,64.62270741284722,30,46830.0,524086.10000000003
MOTHERSON,196.4,0.007693327323408666,584.3722651302929,533.4213166755433,True,False,0,5.985232394642146,334,65597.6,589683.7000000001
POWERINDIA,11547.6,0.007849670396845804,611.6511156423992,526.6398541559931,True,False,0,649.7426071887355,3,34642.8,624326.5000000001
HUDCO,314.25,0.007207629172414263,506.1196925903772,469.3918176592072,True,True,1,16.150872769187835,123,38652.75,662979.2500000001
DIXON,11272.6,0.007103092717977824,490.48448767730946,447.592813605304,True,False,0,342.2158991227465,5,56363.0,719342.2500000001
EXIDEIND,553.75,0.007220073361764933,508.008295890191,412.2610720376778,True,False,0,18.76091356551285,106,58697.5,778039.7500000001
JKPAPER,521.05,0.0070602667085015725,484.19618703244015,398.45359153854696,True,False,0,22.174538177433497,90,46894.49999999999,824934.2500000001
UNOMINDA,1042.35,0.006779169448956701,444.5515153244298,382.1759169453088,True,False,0,44.33138970564723,45,46905.74999999999,871840.0000000001
PRESTIGE,1833.45,0.006766443067644222,442.82172597136133,375.551986345066,True,True,1,92.30614439298542,21,38502.450000000004,910342.4500000001
CROMPTON,442.6,0.006466695795019872,403.631139846409,370.009099182344,True,False,0,12.379071730114468,161,71258.6,981601.05
HAL,4905.4,0.006615664215534063,422.7410618684159,357.2586860830349,True,True,1,200.80796946752656,9,44148.6,1025749.65
RCF,213.47,0.006512888731626268,409.4809023780802,344.88526448937483,True,True,1,10.515802125657931,190,40559.3,1066308.95
KAYNES,4249.95,0.006659791876564957,428.53982387970893,341.45616401243296,True,True,2,178.38875884962212,11,46749.45,1113058.4
BEL,309.9,0.00621481720585287,372.8955253474927,329.2752077223024,True,True,1,11.688718190750226,171,52992.899999999994,1166051.2999999998
WHIRLPOOL,2057.3,0.006000690233144397,348.24624896509147,318.6435101169243,True,False,0,64.25597800007765,31,63776.3,1229827.5999999999
FACT,1013.1,0.006467192297690859,403.6936572778785,296.67243750234053,True,True,1,52.91139274785735,37,37484.700000000004,1267312.2999999998
M&M,2887.8,0.005810229411715584,327.403075595123,293.13847388495657,True,False,0,75.90777783305484,26,75082.8,1342395.0999999999
BEML,4483.0,0.0059511969570930036,342.7341270764687,288.82709816062896,True,True,1,247.1322983097349,8,35864.0,1378259.0999999999
ABFRL,330.0,0.005767721790290517,322.8851518535736,288.1936750470648,True,False,0,11.557841895850597,173,57090.0,1435349.0999999999
COROMANDEL,1624.7,0.005604356432012437,305.9618923506594,286.1995976077152,True,False,0,44.10379867089446,45,73111.5,1508460.5999999999
GPIL,1042.45,0.005744860304603594,320.47509987354215,285.1907124634012,True,False,0,42.434940090917166,47,48995.15,1557455.7499999998
ENDURANCE,2541.7,0.005587805800242931,304.28563119161015,275.19026788159465,True,True,1,95.6054796676087,20,50834.0,1608289.7499999998
BHARATFORG,1684.9,0.005617423232897297,307.29021659149885,266.7426527824114,True,False,0,50.56622804655427,39,65711.1,1674000.8499999999
SAREGAMA,544.95,0.005562787706388667,301.76490840261306,263.22419608895734,True,False,0,19.090842976149368,104,56674.8,1730675.65
NBCC,174.52,0.005387590315248152,284.54767167102955,247.58372697617017,True,False,0,8.39824720829523,238,41535.76,1772211.41
KNRCON,367.4,0.0056778938128393686,313.4942626173831,246.68457860020408,True,False,0,15.620240607564948,128,47027.2,1819238.6099999999
TIMKEN,4006.25,0.005633740782745549,308.955104747581,238.65960762917118,True,False,0,168.3683797443342,11,44068.75,1863307.3599999999
ESCORTS,4145.55,0.0052643765671617285,272.8828621312274,234.17675507672436,True,False,0,117.8263961625397,16,66328.8,1929636.16
CGPOWER,732.35,0.005069843547914591,255.18226241156495,229.07783853146074,True,True,1,27.662964414663374,72,52729.200000000004,1982365.3599999999
SUZLON,61.89,0.005067097482901947,254.9385076959434,227.8268146330903,True,False,0,1.9772044290521529,1011,62570.79,2044936.15
BIKAJI,716.8,0.005277918427727235,274.14738335128857,227.5993352544474,True,False,0,22.047336800851614,90,64511.99999999999,2109448.15
SUNTECK,593.8,0.005208089788654772,267.67251355672965,223.7605493675877,True,False,0,22.585654100129148,88,52254.399999999994,2161702.55
VEDL,444.5,0.005720442493427756,317.91614792249175,215.8364251333953,True,True,1,16.845854115546288,118,52451.0,2214153.55
BRIGADE,1251.3,0.005218507306097706,268.63132026880504,214.5877081281517,True,False,0,60.20648252619533,33,41292.9,2255446.4499999997
HONAUT,54453.75,0.005002801530714955,249.2788389481219,213.00899405647232,True,False,0,1898.1173210636894,1,54453.75,2309900.1999999997
SUPREMEIND,5439.75,0.005297746667308488,276.00665880287625,212.9362464237849,True,False,0,235.6421028781632,8,43518.0,2353418.1999999997
DEEPAKFERT,862.25,0.005236749815868015,270.316349859687,211.86813112556777,True,False,0,30.60359457823956,65,56046.25,2409464.4499999997
BALKRISIND,3280.1,0.005038736383806346,252.43079683369967,211.55201929742103,True,False,0,85.71103015915058,23,75442.3,2484906.7499999995
SIEMENS,6917.3,0.00517309795649386,264.47015729683585,208.59810479626896,True,True,1,238.02737120746207,8,55338.4,2540245.1499999994
VGUARD,452.0,0.004637839527877918,218.82108008494114,204.87906201789724,True,False,0,15.149709216409425,132,59664.0,2599909.1499999994
GRINDWELL,2590.85,0.0048137075620930635,233.151411727045,204.5023986839454,True,False,0,92.00870651381955,21,54407.85,2654316.9999999995
SUMICHEM,504.45,0.004718384086533556,225.30597716336666,204.20128579846212,True,False,0,17.654767053210346,113,57002.85,2711319.8499999996
BLUEDART,7894.75,0.004703692776337611,224.1133758586994,203.4872209420921,True,False,0,234.48064711590948,8,63158.0,2774477.8499999996
GLENMARK,1438.4,0.0047132095962933405,224.8854260882018,202.54711118180074,True,False,0,36.688081892467366,54,77673.6,2852151.4499999997
GODFRYPHLP,4302.55,0.004801503427333716,232.1365045912828,200.5626593868893,True,False,0,194.29067117472175,10,43025.5,2895176.9499999997
ASHOKLEY,246.38,0.004760954673375316,228.78658232385902,196.6825014437699,True,False,0,6.8918678264822715,290,71450.2,2966627.15
TRENT,5393.35,0.004571023151512725,213.53969593716556,196.52052314097202,True,False,0,154.74588717165196,12,64720.200000000004,3031347.35
CARBORUNIV,1740.85,0.004939890367212398,243.82842822410691,196.47058609096877,True,False,0,65.29013476681504,30,52225.5,3083572.85
