Date,open,high,low,close,volume,circuit_hit_90d,circuit_freq_90d,sma_100,sma_100_above
2015-04-15 00:00:00+05:30,121.67,124.0,116.73,118.42,32819,False,0,,False
2015-04-16 00:00:00+05:30,118.67,122.33,94.73,114.37,14429,True,1,,False
2015-04-17 00:00:00+05:30,114.0,115.32,112.67,113.12,25259,True,1,,False
2015-04-20 00:00:00+05:30,117.12,117.12,108.53,112.04,9509,True,1,,False
2015-04-21 00:00:00+05:30,112.67,112.67,105.6,106.54,28109,True,1,,False
2015-04-22 00:00:00+05:30,106.67,107.87,104.67,106.66,21629,True,1,,False
2015-04-23 00:00:00+05:30,108.0,108.0,104.0,104.75,45014,True,1,,False
2015-04-24 00:00:00+05:30,104.75,105.86,100.67,101.84,41174,True,1,,False
2015-04-27 00:00:00+05:30,101.84,104.9,98.01,103.85,109094,True,1,,False
2015-04-28 00:00:00+05:30,103.33,105.92,98.73,101.85,103754,True,1,,False
2015-04-29 00:00:00+05:30,105.13,108.6,102.07,107.13,59384,True,1,,False
2015-04-30 00:00:00+05:30,106.07,119.93,105.27,115.56,151844,True,1,,False
2015-05-04 00:00:00+05:30,119.2,121.27,116.73,119.09,68594,True,1,,False
2015-05-05 00:00:00+05:30,119.33,123.0,117.74,120.27,61529,True,1,,False
2015-05-06 00:00:00+05:30,120.67,120.67,114.67,115.08,44789,True,1,,False
2015-05-07 00:00:00+05:30,114.76,114.87,105.0,109.85,97979,True,1,,False
2015-05-08 00:00:00+05:30,108.67,114.6,108.67,112.46,34274,True,1,,False
2015-05-11 00:00:00+05:30,113.33,114.93,106.73,112.13,140759,True,1,,False
2015-05-12 00:00:00+05:30,112.26,112.73,109.94,111.65,95834,True,1,,False
2015-05-13 00:00:00+05:30,113.66,113.67,110.47,111.28,22214,True,1,,False
2015-05-14 00:00:00+05:30,113.26,113.26,110.27,112.12,23714,True,1,,False
2015-05-15 00:00:00+05:30,114.26,114.26,108.03,111.02,61484,True,1,,False
2015-05-18 00:00:00+05:30,111.36,112.0,109.0,111.05,49724,True,1,,False
2015-05-19 00:00:00+05:30,111.0,112.4,109.34,111.13,70229,True,1,,False
2015-05-20 00:00:00+05:30,111.04,112.53,110.6,111.07,31289,True,1,,False
2015-05-21 00:00:00+05:30,112.0,112.0,107.33,107.85,52649,True,1,,False
2015-05-22 00:00:00+05:30,110.65,110.65,107.33,107.89,39824,True,1,,False
2015-05-25 00:00:00+05:30,109.1,109.98,104.67,105.74,43979,True,1,,False
2015-05-26 00:00:00+05:30,106.33,110.56,104.67,106.65,53954,True,1,,False
2015-05-27 00:00:00+05:30,109.59,109.59,105.34,106.25,20549,True,1,,False
2015-05-28 00:00:00+05:30,107.26,107.27,105.33,105.85,16004,True,1,,False
