Date,open,high,low,close,volume,circuit_hit_90d,circuit_freq_90d,sma_100,sma_100_above
2008-03-31 00:00:00+05:30,217.76,217.76,199.25,202.61,4051860,False,0,,False
2008-04-01 00:00:00+05:30,205.0,213.23,202.5,208.09,2086728,False,0,,False
2008-04-02 00:00:00+05:30,212.5,217.25,212.31,212.81,1428844,False,0,,False
2008-04-03 00:00:00+05:30,212.5,223.0,212.5,221.35,3287172,False,0,,False
2008-04-04 00:00:00+05:30,221.5,222.48,215.01,218.23,2020844,False,0,,False
2008-04-07 00:00:00+05:30,223.75,230.03,219.55,226.03,3659528,False,0,,False
2008-04-08 00:00:00+05:30,226.25,226.75,218.75,221.84,4055352,False,0,,False
2008-04-09 00:00:00+05:30,220.0,223.0,217.25,219.06,1482600,False,0,,False
2008-04-10 00:00:00+05:30,220.0,229.91,219.25,224.89,2925932,False,0,,False
2008-04-11 00:00:00+05:30,225.76,231.25,223.31,227.0,2189264,False,0,,False
2008-04-15 00:00:00+05:30,230.5,246.25,220.1,243.54,5703772,False,0,,False
2008-04-16 00:00:00+05:30,246.25,250.5,240.5,242.98,6438768,False,0,,False
2008-04-17 00:00:00+05:30,249.93,252.5,244.89,250.23,3999556,False,0,,False
2008-04-21 00:00:00+05:30,252.25,258.75,246.65,248.35,3399296,False,0,,False
2008-04-22 00:00:00+05:30,246.24,246.24,220.5,221.8,13785196,False,0,,False
2008-04-23 00:00:00+05:30,221.75,226.43,220.01,222.29,6326156,False,0,,False
2008-04-24 00:00:00+05:30,226.0,226.23,216.0,222.69,15290096,False,0,,False
2008-04-25 00:00:00+05:30,228.0,228.0,221.25,222.33,6828568,False,0,,False
2008-04-28 00:00:00+05:30,202.25,224.0,180.0,220.43,6598136,False,0,,False
2008-04-29 00:00:00+05:30,220.51,232.5,217.54,227.64,16209848,False,0,,False
2008-04-30 00:00:00+05:30,229.03,233.94,226.63,230.25,9487980,False,0,,False
2008-05-02 00:00:00+05:30,231.25,240.5,231.0,235.94,5298780,False,0,,False
2008-05-05 00:00:00+05:30,236.25,237.38,230.29,231.86,3613764,False,0,,False
2008-05-06 00:00:00+05:30,227.5,237.5,218.15,234.26,3982796,False,0,,False
2008-05-07 00:00:00+05:30,237.5,244.98,237.5,241.69,12585540,False,0,,False
2008-05-08 00:00:00+05:30,241.23,241.25,229.5,236.75,10845832,False,0,,False
2008-05-09 00:00:00+05:30,239.75,239.75,227.5,229.25,4492296,False,0,,False
2008-05-12 00:00:00+05:30,229.25,233.71,227.58,231.73,3898508,False,0,,False
2008-05-13 00:00:00+05:30,232.5,235.35,222.25,226.26,4462876,False,0,,False
2008-05-14 00:00:00+05:30,226.25,244.74,222.79,242.79,9373188,False,0,,False
2008-05-15 00:00:00+05:30,243.25,250.5,240.03,246.19,7177896,False,0,,False
2008-05-16 00:00:00+05:30,248.5,248.5,242.13,245.26,3838648,False,0,,False
2008-05-20 00:00:00+05:30,243.75,247.5,236.81,239.03,4946904,False,0,,False
2008-05-21 00:00:00+05:30,232.0,242.0,228.75,241.28,3140184,False,0,,False
2008-05-22 00:00:00+05:30,239.13,246.38,237.75,240.29,5445200,False,0,,False
2008-05-23 00:00:00+05:30,243.73,244.93,231.53,233.1,5401384,False,0,,False
2008-05-26 00:00:00+05:30,230.0,240.73,229.0,238.86,5457272,False,0,,False
2008-05-27 00:00:00+05:30,245.0,248.5,236.5,242.23,5682072,False,0,,False
2008-05-28 00:00:00+05:30,242.53,253.81,242.53,252.36,5469588,False,0,,False
2008-05-29 00:00:00+05:30,252.25,257.09,246.0,248.66,8258940,False,0,,False
2008-05-30 00:00:00+05:30,247.75,262.25,244.5,259.79,15485284,False,0,,False
2008-06-02 00:00:00+05:30,253.75,264.35,241.25,245.96,7054764,False,0,,False
2008-06-03 00:00:00+05:30,240.0,247.5,234.54,243.79,4900256,False,0,,False
2008-06-04 00:00:00+05:30,247.45,247.45,236.59,239.19,3787856,False,0,,False
2008-06-05 00:00:00+05:30,241.03,249.2,241.0,245.46,5905256,False,0,,False
2008-06-06 00:00:00+05:30,247.5,249.66,239.45,241.55,4137784,False,0,,False
2008-06-09 00:00:00+05:30,225.56,241.23,222.5,228.53,6140140,False,0,,False
2008-06-10 00:00:00+05:30,227.5,229.75,216.75,219.75,6155372,False,0,,False
2008-06-11 00:00:00+05:30,222.5,227.5,220.0,222.59,4113368,False,0,,False
2008-06-12 00:00:00+05:30,223.5,225.6,214.25,222.06,2464004,False,0,,False
2008-06-13 00:00:00+05:30,220.0,230.48,220.0,227.4,6732432,False,0,,False
2008-06-16 00:00:00+05:30,229.75,232.0,225.81,227.7,6541784,False,0,,False
2008-06-17 00:00:00+05:30,226.25,231.75,226.25,230.33,3504824,False,0,,False
2008-06-18 00:00:00+05:30,230.2,230.25,222.75,225.23,6431336,False,0,,False
2008-06-19 00:00:00+05:30,220.06,224.5,220.0,222.0,3289068,False,0,,False
2008-06-20 00:00:00+05:30,224.98,224.98,210.39,215.96,8157760,False,0,,False
2008-06-23 00:00:00+05:30,215.96,219.86,210.75,214.61,3572312,False,0,,False
2008-06-24 00:00:00+05:30,212.5,216.93,205.85,211.1,9287176,False,0,,False
2008-06-25 00:00:00+05:30,210.0,221.25,207.83,219.2,5914196,False,0,,False
2008-06-26 00:00:00+05:30,221.0,224.5,215.1,220.34,7028316,False,0,,False
2008-06-27 00:00:00+05:30,220.34,220.34,212.79,216.38,6260948,False,0,,False
2008-06-30 00:00:00+05:30,217.75,219.5,212.5,214.55,3258044,False,0,,False
2008-07-01 00:00:00+05:30,216.25,218.0,208.76,211.93,5059616,False,0,,False
2008-07-02 00:00:00+05:30,212.5,222.0,210.0,219.13,8141112,False,0,,False
2008-07-03 00:00:00+05:30,220.25,220.25,205.14,214.16,4172528,False,0,,False
2008-07-04 00:00:00+05:30,217.48,217.51,208.88,211.13,3939584,False,0,,False
2008-07-07 00:00:00+05:30,211.25,216.0,208.0,213.06,1794132,False,0,,False
2008-07-08 00:00:00+05:30,207.54,211.25,204.5,207.55,3947624,False,0,,False
2008-07-09 00:00:00+05:30,212.5,222.49,212.5,219.19,3578548,False,0,,False
2008-07-10 00:00:00+05:30,217.5,222.25,213.09,217.1,3504368,False,0,,False
2008-07-11 00:00:00+05:30,229.25,235.75,196.35,199.65,5523784,False,0,,False
2008-07-14 00:00:00+05:30,200.0,200.0,190.25,191.96,4559896,False,0,,False
2008-07-15 00:00:00+05:30,191.96,196.61,184.29,187.66,4509844,False,0,,False
2008-07-16 00:00:00+05:30,188.66,193.41,178.98,182.03,5739900,False,0,,False
2008-07-17 00:00:00+05:30,183.75,196.73,182.51,195.81,10350716,False,0,,False
2008-07-18 00:00:00+05:30,195.0,200.5,187.25,198.46,8339496,False,0,,False
2008-07-21 00:00:00+05:30,199.75,203.75,195.75,203.2,3582068,False,0,,False
2008-07-22 00:00:00+05:30,204.0,210.99,201.51,207.96,4241164,False,0,,False
2008-07-23 00:00:00+05:30,207.5,217.5,204.73,215.14,5971420,False,0,,False
2008-07-24 00:00:00+05:30,218.63,218.63,198.09,200.64,11742336,False,0,,False
2008-07-25 00:00:00+05:30,199.8,212.38,195.5,199.8,8842536,False,0,,False
2008-07-28 00:00:00+05:30,200.0,204.24,196.25,201.56,1969372,False,0,,False
2008-07-29 00:00:00+05:30,201.68,203.45,198.0,202.24,2472192,False,0,,False
2008-07-30 00:00:00+05:30,211.5,211.5,200.0,209.74,4420076,False,0,,False
2008-07-31 00:00:00+05:30,210.0,210.5,205.38,208.44,5195580,False,0,,False
2008-08-01 00:00:00+05:30,206.25,214.24,202.81,210.16,4011724,False,0,,False
2008-08-04 00:00:00+05:30,203.75,210.0,202.75,203.84,5238928,False,0,,False
2008-08-05 00:00:00+05:30,203.85,208.75,201.31,207.43,4768200,False,0,,False
2008-08-06 00:00:00+05:30,209.98,217.49,209.1,215.14,5009932,False,0,,False
