Date,open,high,low,close,volume,circuit_hit_90d,circuit_freq_90d,sma_100,sma_100_above
2008-03-31 00:00:00+05:30,19.2,19.2,15.2,19.18,3639,False,0,,False
2008-04-01 00:00:00+05:30,20.0,20.0,15.6,17.87,4149,False,0,,False
2008-04-02 00:00:00+05:30,21.26,21.26,16.66,17.82,16524,False,0,,False
2008-04-03 00:00:00+05:30,18.46,18.99,16.8,18.23,2124,False,0,,False
2008-04-04 00:00:00+05:30,16.63,18.4,16.42,17.93,1579,False,0,,False
2008-04-07 00:00:00+05:30,18.4,18.4,17.0,18.0,429,False,0,,False
2008-04-08 00:00:00+05:30,19.0,19.0,16.26,17.8,604,False,0,,False
2008-04-09 00:00:00+05:30,17.6,18.0,17.02,18.0,464,False,0,,False
2008-04-10 00:00:00+05:30,18.0,20.0,16.9,19.41,4129,False,0,,False
2008-04-11 00:00:00+05:30,18.4,18.8,18.4,18.41,684,False,0,,False
2008-04-15 00:00:00+05:30,18.4,19.52,18.0,18.45,2609,False,0,,False
2008-04-16 00:00:00+05:30,19.4,19.5,19.02,19.09,2159,False,0,,False
2008-04-17 00:00:00+05:30,19.09,19.8,18.42,19.19,1339,False,0,,False
2008-04-21 00:00:00+05:30,20.6,20.8,17.08,18.71,3864,False,0,,False
2008-04-22 00:00:00+05:30,19.6,19.6,18.05,18.89,1464,False,0,,False
2008-04-23 00:00:00+05:30,19.0,19.0,18.0,18.23,1644,False,0,,False
2008-04-24 00:00:00+05:30,19.0,19.2,18.4,18.79,2774,False,0,,False
2008-04-25 00:00:00+05:30,20.0,20.0,18.6,19.2,584,False,0,,False
2008-04-28 00:00:00+05:30,19.2,19.6,18.92,19.29,3849,False,0,,False
2008-04-29 00:00:00+05:30,18.4,19.2,18.4,18.82,7694,False,0,,False
2008-04-30 00:00:00+05:30,19.0,19.2,18.82,18.89,5194,False,0,,False
2008-05-02 00:00:00+05:30,19.0,19.0,18.4,18.76,19,False,0,,False
2008-05-05 00:00:00+05:30,19.0,19.0,18.5,18.6,1739,False,0,,False
2008-05-06 00:00:00+05:30,18.8,18.99,18.8,18.99,524,False,0,,False
2008-05-07 00:00:00+05:30,18.6,18.6,18.4,18.48,1249,False,0,,False
2008-05-08 00:00:00+05:30,18.5,18.64,18.5,18.64,2124,False,0,,False
2008-05-09 00:00:00+05:30,19.0,19.0,18.4,18.4,3814,False,0,,False
2008-05-12 00:00:00+05:30,19.99,20.0,18.42,18.9,704,False,0,,False
2008-05-13 00:00:00+05:30,19.0,19.3,18.3,18.54,1669,False,0,,False
2008-05-14 00:00:00+05:30,19.8,19.8,18.64,18.64,1059,False,0,,False
2008-05-15 00:00:00+05:30,18.8,18.8,18.8,18.8,449,False,0,,False
2008-05-16 00:00:00+05:30,18.4,18.92,18.11,18.22,10564,False,0,,False
2008-05-20 00:00:00+05:30,18.09,18.9,18.06,18.87,7779,False,0,,False
2008-05-21 00:00:00+05:30,19.0,19.58,18.51,19.2,4974,False,0,,False
2008-05-22 00:00:00+05:30,20.0,20.0,18.39,19.0,264,False,0,,False
2008-05-23 00:00:00+05:30,19.0,19.0,18.32,18.32,354,False,0,,False
2008-05-26 00:00:00+05:30,18.99,18.99,18.8,18.8,39,False,0,,False
2008-05-27 00:00:00+05:30,18.79,18.79,18.79,18.79,39,False,0,,False
2008-05-28 00:00:00+05:30,18.9,18.9,18.9,18.9,99,False,0,,False
2008-05-29 00:00:00+05:30,18.26,18.79,18.25,18.25,614,False,0,,False
2008-05-30 00:00:00+05:30,18.02,18.2,18.02,18.2,534,False,0,,False
2008-06-02 00:00:00+05:30,18.26,18.4,18.26,18.26,2279,False,0,,False
2008-06-03 00:00:00+05:30,18.26,19.0,18.26,18.66,4029,False,0,,False
2008-06-04 00:00:00+05:30,18.78,18.8,18.57,18.64,11009,False,0,,False
2008-06-06 00:00:00+05:30,18.6,18.6,18.6,18.6,9,False,0,,False
2008-06-09 00:00:00+05:30,15.8,19.0,15.8,18.51,1059,False,0,,False
2008-06-10 00:00:00+05:30,18.4,18.97,18.4,18.45,2254,False,0,,False
2008-06-11 00:00:00+05:30,18.75,18.83,18.75,18.83,599,False,0,,False
2008-06-12 00:00:00+05:30,18.91,19.03,18.91,19.03,2029,False,0,,False
2008-06-13 00:00:00+05:30,19.17,19.37,19.17,19.24,2074,False,0,,False
2008-06-16 00:00:00+05:30,19.22,20.39,19.22,19.28,6154,False,0,,False
2008-06-17 00:00:00+05:30,19.22,20.6,19.22,20.0,13349,False,0,,False
2008-06-18 00:00:00+05:30,19.44,19.98,19.44,19.8,524,False,0,,False
2008-06-19 00:00:00+05:30,19.43,19.44,19.42,19.44,1119,False,0,,False
2008-06-20 00:00:00+05:30,19.4,19.7,19.2,19.45,7804,False,0,,False
2008-06-23 00:00:00+05:30,19.46,19.46,19.46,19.46,124,False,0,,False
2008-06-24 00:00:00+05:30,19.68,19.68,19.53,19.53,2324,False,0,,False
2008-06-25 00:00:00+05:30,20.0,20.0,19.51,19.51,509,False,0,,False
2008-06-26 00:00:00+05:30,19.59,19.59,19.41,19.41,6249,False,0,,False
2008-06-27 00:00:00+05:30,19.1,19.7,19.1,19.7,27774,False,0,,False
2008-06-30 00:00:00+05:30,19.7,19.96,19.44,19.86,512549,False,0,,False
2008-07-01 00:00:00+05:30,17.2,19.8,17.2,19.22,585879,False,0,,False
2008-07-02 00:00:00+05:30,19.2,19.2,19.05,19.2,5474,False,0,,False
2008-07-03 00:00:00+05:30,17.4,19.02,17.4,18.82,6249,False,0,,False
2008-07-04 00:00:00+05:30,18.12,18.97,18.01,18.56,2509,False,0,,False
2008-07-07 00:00:00+05:30,18.6,18.6,18.6,18.6,249,False,0,,False
2008-07-08 00:00:00+05:30,19.17,19.17,19.0,19.0,9,False,0,,False
2008-07-09 00:00:00+05:30,18.95,20.1,18.65,19.98,5259,False,0,,False
2008-07-10 00:00:00+05:30,19.2,19.99,18.74,18.83,669,False,0,,False
2008-07-14 00:00:00+05:30,19.2,20.15,19.2,20.0,2374,False,0,,False
2008-07-15 00:00:00+05:30,18.46,18.97,17.92,17.96,17479,False,0,,False
2008-07-16 00:00:00+05:30,18.0,18.2,18.0,18.2,409,False,0,,False
2008-07-17 00:00:00+05:30,18.4,19.0,18.01,19.0,1899,False,0,,False
2008-07-18 00:00:00+05:30,17.82,19.2,17.82,19.2,949,False,0,,False
2008-07-21 00:00:00+05:30,18.99,19.7,18.99,18.99,274,False,0,,False
2008-07-22 00:00:00+05:30,19.59,19.78,19.2,19.2,8484,False,0,,False
2008-07-23 00:00:00+05:30,19.2,20.6,19.2,20.16,2009,False,0,,False
2008-07-24 00:00:00+05:30,19.6,20.0,18.41,20.0,204,False,0,,False
2008-07-25 00:00:00+05:30,20.09,21.0,20.09,20.4,4584,False,0,,False
2008-07-28 00:00:00+05:30,19.4,20.6,19.4,20.57,689,False,0,,False
2008-07-30 00:00:00+05:30,19.0,24.4,18.8,21.04,4869,False,0,,False
2008-07-31 00:00:00+05:30,20.0,21.53,20.0,20.62,30949,False,0,,False
2008-08-01 00:00:00+05:30,20.0,20.0,19.3,19.3,324,False,0,,False
2008-08-04 00:00:00+05:30,23.16,23.16,19.42,22.0,1719,True,1,,False
2008-08-05 00:00:00+05:30,20.03,21.98,20.03,21.0,2119,True,1,,False
2008-08-07 00:00:00+05:30,20.8,21.8,20.8,21.62,4194,True,1,,False
2008-08-08 00:00:00+05:30,21.24,21.29,21.24,21.27,204,True,1,,False
2008-08-12 00:00:00+05:30,20.61,21.96,20.61,21.79,764,True,1,,False
2008-08-13 00:00:00+05:30,20.52,21.55,20.52,21.14,149,True,1,,False
2008-08-20 00:00:00+05:30,22.36,22.8,20.61,20.61,2334,True,1,,False
