Date,open,high,low,close,volume,circuit_hit_90d,circuit_freq_90d,sma_100,sma_100_above
2017-05-19 00:00:00+05:30,73.0,77.85,71.0,72.55,210956446,False,0,,False
2017-05-22 00:00:00+05:30,72.65,73.45,69.65,70.15,19233222,False,0,,False
2017-05-23 00:00:00+05:30,69.4,69.9,66.55,68.15,14721869,False,0,,False
2017-05-24 00:00:00+05:30,68.5,69.45,66.4,66.65,8670873,False,0,,False
2017-05-25 00:00:00+05:30,67.1,72.25,66.95,70.75,13265189,False,0,,False
2017-05-26 00:00:00+05:30,71.0,73.25,70.55,72.95,12062826,False,0,,False
2017-05-29 00:00:00+05:30,73.25,74.7,72.75,73.15,8905003,False,0,,False
2017-05-30 00:00:00+05:30,73.25,74.0,71.55,73.0,10410782,False,0,,False
2017-05-31 00:00:00+05:30,72.55,73.65,71.65,73.2,5615107,False,0,,False
2017-06-01 00:00:00+05:30,73.2,74.25,72.5,73.0,3673826,False,0,,False
2017-06-02 00:00:00+05:30,73.4,73.6,72.55,73.0,3123069,False,0,,False
2017-06-05 00:00:00+05:30,73.0,73.3,72.0,72.2,1682821,False,0,,False
2017-06-06 00:00:00+05:30,72.05,72.9,71.3,71.9,2086019,False,0,,False
2017-06-07 00:00:00+05:30,72.0,72.25,71.3,71.55,1284804,False,0,,False
2017-06-08 00:00:00+05:30,71.6,71.9,69.85,70.0,2299141,False,0,,False
2017-06-09 00:00:00+05:30,70.0,70.7,69.7,70.3,1635150,False,0,,False
2017-06-12 00:00:00+05:30,70.1,70.1,68.55,68.75,2136002,False,0,,False
2017-06-13 00:00:00+05:30,69.25,69.4,68.1,68.3,2062007,False,0,,False
2017-06-14 00:00:00+05:30,68.5,68.7,68.0,68.2,1103623,False,0,,False
2017-06-15 00:00:00+05:30,68.0,70.7,68.0,69.05,2373038,False,0,,False
2017-06-16 00:00:00+05:30,69.4,69.7,68.35,68.55,1394334,False,0,,False
2017-06-19 00:00:00+05:30,68.1,69.05,67.75,67.9,2181687,False,0,,False
2017-06-20 00:00:00+05:30,68.1,68.35,67.55,68.0,1856784,False,0,,False
2017-06-21 00:00:00+05:30,67.7,69.0,67.55,68.05,1745830,False,0,,False
2017-06-22 00:00:00+05:30,68.3,68.3,67.8,68.0,1433730,False,0,,False
2017-06-23 00:00:00+05:30,69.6,70.0,68.25,68.55,3423901,False,0,,False
2017-06-27 00:00:00+05:30,68.8,68.8,66.55,66.8,1902993,False,0,,False
2017-06-28 00:00:00+05:30,67.1,67.2,66.0,66.1,1737873,False,0,,False
2017-06-29 00:00:00+05:30,66.4,68.15,66.25,67.85,1866113,False,0,,False
2017-06-30 00:00:00+05:30,67.15,68.1,66.7,67.1,1341896,False,0,,False
2017-07-03 00:00:00+05:30,67.5,67.9,67.05,67.45,1022100,False,0,,False
2017-07-04 00:00:00+05:30,67.25,68.85,67.2,67.45,1760410,False,0,,False
2017-07-05 00:00:00+05:30,67.5,67.9,67.2,67.65,710006,False,0,,False
2017-07-06 00:00:00+05:30,67.7,70.35,67.65,68.7,3817920,False,0,,False
2017-07-07 00:00:00+05:30,68.7,69.9,68.3,69.0,2144002,False,0,,False
2017-07-10 00:00:00+05:30,69.4,82.8,69.0,69.5,407351,True,1,,False
